reply,category
말이 필요없는 자켓입니다   사이즈가 딱 국내    사이즈입니다,fashion
배송이 생각보다 빨랐고 사이즈와 색 모두 마음에 들어요  ,fashion
잘받았습니다 너무좋네요 배송도 일주일정도로 빨라요  뺏지도 있네요 많이 파세요  ,fashion
스펙       상의    입습니다 핏 알맞게 잘맞습니다 팔기장 상의기장 딱떨어지네요,fashion
참 멋지네요  아주 좋습니다,fashion
배송은 주문시 안내받은 날짜에 잘 받았어요  옷을 선물했는데 실밥이 안쪽 바깥쪽 할 것 없이 덕지덕지 빠져있어서 선물주면서 굉장히 민망했습니다    쪽가위로 손질하는데도 한참 걸렸어요  ,fashion
키                고민하다   주문했습니다    은 동생꺼 입어봤는데 완전 딱 맞구요  평소 딱 맞는 핏을 좋아해서 고민했습니다  그러다 나이도   후반이고 이너를 좀 입을까하고   샀습니다  품은 괜찮고 외국옷이라 팔길이는 기네요  만족합니다 ,fashion
배송이 생각보다 정말 빨랐어요 ,fashion
좋아오 배송도 빠르구오,fashion
배송은 빨랏는데 뱃지가 안왓어요,fashion
올리브 살까 고민 했지만 세이즈가 더 이뻐요  ,fashion
주말포함  일만에 왔습니다 최고네요,fashion
사이즈도 잘 맞고 예뻐요,fashion
잘 입고 있습니다  직구인데도 빨리 왔어요,fashion
마른체형이 아니라서 걱정했는데 이너입고도 충분하고 정말 따시네요    좋습니다,fashion
너무 이빠여 만족합니다,fashion
괜찮아요 괜찮아요 ,fashion
좋은 제품 감사합니다 ,fashion
아들 바버 조아해서 선물로 구매 ,fashion
키     몸무게    사이즈    아주 딱 좋네요 ,fashion
배성도 빠르고 옷도 마음에 드네요,fashion
아주아주 만족합니다 추천합니다,fashion
신랑 선물로 사줬는데 너무 좋아하네요,fashion
배송이 총알입니다  뱃지도 잘 챙겨주셔서 감사드립니다   항상 번창하세요  ,fashion
남자라면 하나씩 가지고 있을만합니다,fashion
생각보다 빨리왔고 백화점에서 입어보고 산거라 사이즈  색 모두 맘에들어요  포장도 잘 왔고 너무 좋아요  빨리 가을돼서 입어보고 싶어요 ,fashion
국제배송이라 늦게 도착할줄 알았는데 정말 빨리 와서 놀랬어요    뱃지 못받았다는 리뷰 보고 저도 없을줄 알았는데 다행히 주머니에 있네요    감동쓰 잘입을게욤 예쁘네요   ,fashion
뱃지가 안 왔어요   상세페이지에 동봉되지 않을 수도 있다고 적혀있다는데 전 못봤어요    옷은 예쁘고 배송도 빠른데 왜 하필 내 것이 안 온 건지 마음이 아프네요  ,fashion
직접 직구하는 것보단 약간 비싸지만 배송도 빠르고 쓱직구 인증 있어서 믿고 삽니다  토요일 주문 목요일 배송 받았습니다         운동한 체형   사이즈 딱 좋네여,fashion
아들이 주문함  일주일 걸림,fashion
배송진짜 빠르고 제품도 저렴해서  번 구매합니다 ,fashion
배송진짜 빠르구요 뱃지도 잘 들어있네요 ,fashion
맘에들어요 배송도 빠른편이에요    이면    사이즈정도입으면 맞아요 ,fashion
직구라 배송이 좀 걸릴줄 알았는데 배송도 빠르고 옷도 너무 이쁩니다,fashion
바버 직구라그런지 해외나가서 삿을때랑 가격이  비슷하네요 만족랍니다 바버는 왁스비대일 최고,fashion
사이즈 잘 맞아요 ,fashion
바버의디자인은 멋스럽다,fashion
옷 이쁘네요     빠른 배송 감사합니다,fashion
대만족하는 구매였습니다 ,fashion
