reply,category
엉덩이골 땀띠에 좋다고 해서 주문했는데 샘플을 한개 따로 주셔서 좋은것 같아요 아주 부드럽습니다 소변 알림선이 없는게 좀 아쉽네요,kids
 기저귀 참 이쁘고 좋네요 엉덩이쪽 면적도 넓은편이고 흡수력도좋고 보송보송하니 좋아요 갈아 타야겠어요  애플도 좋았는데 사이즈 선택을 잘못했나  자꾸 새네요  라스칼 좋아요,kids
기저귀유목민으로 방황하다 알게된 라스칼프렌즈 밴드형밖에없어서 아쉬운 점이 많았는데 팬티형이 출시되어서 너무 좋아요 기저귀샘현상도없고 흡수력이나 여러모로 만족합니다 ,kids
진짜 좋네요  이거 쓰다가 다른 거 못 쓰겠어요,kids
밤기저귀용으로 구매했는데 역시 좋네요  ,kids
늘사용하는제품 만족해요 밤기저귀로 좋아요,kids
통잠팬티 급하게 필요해서 구매 했는데 밤에 안새고 좋아요   ,kids
통잠팬티 항사요 요,kids
밤에는 꼭 펨퍼스해야 안심하고 재울 수 있어요,kids
아주 좋아요 또 구매할게요 ,kids
도톰하고 적당한 수분감이 있어서 좋아요 아기때부터 사용했던 물티슈여서 믿고 재구입합니다 ,kids
물티슈 정착해야겠어여   맘에 듭니다 도톰하고 디자인도 이뻐요  ,kids
우리 아이 애기때부터 사용해 오던거라  믿고 늘 구매합니다 ,kids
도톰하니 딱 좋아요   이거쓴이후로는 이것만써요  ,kids
매번 떨어질때마다 구매합니다 집에 아이가 없음에도 여기저기 쓰고 딱좋아요 세일할때 저렴하게 구매하니 좋아요 ,kids
계속 쓰던 물티슈라서 믿고 재구매합니다  ,kids
출산 전 준비물로 구매했어요  아기 물티슈가 너무 여러가지라 고민 많이 했어요 리뉴얼로 나온거 보니 더 좋아졌나봐요     아기한테 잘 맞았으면 좋겠어요 ,kids
기존 시그니처 블루 쓰는데 리뉴얼된 블루 제품이 나왔길래 구매했네요  기존꺼 다 쓰고 써봐야겠네요 ,kids
좋아요  잘받았습니다 ,kids
예전 물티슈 다쓰고 베베숲좋다는 평도듣고 바꿔보기도 하고싶고해서 주문함 급하게주문했는데 배송이 늦었지만    페넬   또는 브라  물티슈 사용하는데 써보고 좋으면 갈아타볼려구요,kids
베베숲 좋아요 배송 빨라요,kids
믿고쓰는 물티슈 매우 만복합니다 ,kids
물이 쉽게 마르지 않아 좋아요,kids
항상 쓰는 물티슈에요  도톰하고 좋아요,kids
도톰하고 좋네용   ,kids
리뉴얼 됐네여 다른거 쓰고 발진나서 이걸로 정착한지 일년쨔요,kids
베베숲에 안착했습니다   더 좋은 물티슈가 나올지 모르겠네요  그 전에는 무조건 베베숲이죠  ,kids
이 계통 중에서는 이게 제일 무난한 듯요  애들도 잘 써요,kids
얇지 않고 도톰한 편이라 매번 구매 합니다 베베숲만 사용중입니다 ,kids
도톰하고 좋아요  ,kids
물기 많아요  특별히 트러블없어요,kids
두툼하고 좋아서 이 제품만 사용합니다 ,kids
늘 사용하는 물티슈에요   좋아요   ,kids
항상 쓰는 물티슈  만족하면서 쓰는중,kids
항상 구매해요   좋아요,kids
아이때문에 매번 재구매하고있답니다,kids
베베숲 좋아요 자주 구매해여 ,kids
계속 잘 쓰고 있어요  부드럽고 촉촉합니다 ,kids
항상 애용합니다 좋아요,kids
가격인하해서 구매했는데 도톰하니 좋습니다 역시 베베숲 물티슈는 가성비 좋아요,kids
배송 알림을 미리 주셔서 오래 기다리지 않고 잘 받았습니다 ,kids
좋아요  평방도 넓고 도톰하고 세일 좀 많이 해주세요 ,kids
베베숲 좀더 얇은거 사용했었는데   이제품이 좀더 두툼하니 사용하기 좋더라구요  ,kids
좋아요 늘 쓰던거라 구매했습니다   배송도 빠르고 도톰하고 좋습니다,kids
새로운 제품 시그니처 블루와 비교 해 볼 수 있도록 같이 선물 하였습니다 ,kids
베베숲 시그니처 좋아요,kids
좋아요 베배숲 제품 다 좋아요  추천합니다  도톰하고 좋아요 일상생활에서 여기저기 다 사용하기 좋아요,kids
아기한테 쓸때는 좋을듯   나한테 쓸거면 조금 더 저렴한걸 써도 괜찮을듯   좋기는 좋다  나중에 아기생기면 써야지,kids
베베숲 그린사용하다가 이번에 위드블로 바꿔서 구매해봤어요 물티슈 두께가 전에 사용하던거보다 도톰해서 맘에들어요,kids
빠른배송 감사합니다 잘 받았습니다  도톰해서 너무 좋아요,kids
얇은 물티슈는 왠지 잘 닦이지 않는 느낌이여서 도톰한 물티슈를 찾고 있었는데 정말 잘 선택한것 같아요 ,kids
프리미엄이라 그런지 두껍고 믿음이 갑니다  잘 쓸게요 배송도 빠릅니다,kids
시그니쳐레드를 사용하다가 블루도 사봤어요  두께도 도톰하고 괜찮은 것 같아요,kids
배송 잘 받앗 습니다    ,kids
대용량 저렴하게 구입하였습니다 ,kids
매번 사용하는 제품이에요,kids
좋아요 아주 좋아요 ,kids
좋아요   좋아요   좋아요  ,kids
좋아요 품질도 좋아요   ,kids
이제품은 퀄리티가 아주좋고 재구매의사도 있어요 ,kids
행사로 저렴하게 구매했어요,kids
항상 쓰던거라 좋아요 ,kids
좋아요   잘 쓰고 있대요   ,kids
매번 베베숲만 사용합니다,kids
좋아요 추천 합니다  재구매할것 같아요 ,kids
아기가 응가할때 두툼한게필요해서샀어요,kids
늘 사용하던거라 믿고 구매 했어요 ,kids
신생아부터 잘쓰고 있습니다 ,kids
싼가격에 아주 잘샀어요,kids
말해 머하나요 아묻따 물티슈죠   ,kids
자주 구매하는 상품이예요 좋아요  ,kids
그린사용하다가 블루사용하니 블루도좋네요,kids
시그니처 쓰다가 이걸로 사봤는데 이것도 좋네요 ,kids
아주 좋아요 꾸준히 잘 사용하고 있는,kids
좋아요   출산준비로 구매했습니다,kids
두껍고 좋아요 또 구매하고 싶습니다,kids
항상 구매하는 제품이예요,kids
기존 블루에서 리뉴얼 된 것 같아요  좋습니다,kids
늘 쓰는거라 두말하면 잔소리,kids
도톰하구 사이즈도 크고 좋아요,kids
블루는 처음써보지만 두께감좋고 잘닦이네요,kids
역시 크기도 크고 돝톰하고 향도 좋아요,kids
조아요 조아요 조아요,kids
좋아요 자주 이용하고 있어요,kids
나름 부드러운편이고 또 싸게 잘 산거같아서 좋아요 ,kids
새학기 준비용으로 구먀합니다  항상 구매하는브랜드라 믿고 씁니다 ,kids
물티슈는 베베숲이죠   늘 사용하는겁니다 대바나세요,kids
베베숲 물티슈 애용하는데 좋아요  책상 닦고 끈적하지않아서 좋아요,kids
항상 도톰한 물티슈만 사용하는데 전에 제품보다 포장지가 더 탄탄하네요,kids
두께감도 좋고  촉촉해서 좋아요 하지만  한장 뽑으면 줄줄이 딸려 나와요,kids
    랜더스 우승 ,kids
개봉해서 사용하다보니 이렇게 접착제가 아이 살 닿는 부분에 나와 있어요     그것도 모르고 계속 쓰고 있었네요  년 넘게 사용했는데 이런 제품은 처음이예요 이거 불량 아닌가요  아이 살에 이렇게 끈적끈적한 접착제가 닿는다는게 너무 찜찜해요 다른것도 개봉해 봤는데 이번에 온게 다 이러네요,kids
기저귀계의 샤넬이라더니 좋네요,kids
늘 시키는 제품이에요 저렴하고 좋아요,kids
빠른배송 잘 받았습니다,kids
부드럽고 흡수력 좋아요,kids
이거만 써왔는데 다른 기저귀써보고싶어서 써봤다가 다시 넘어왔어요,kids
진짜 완전 좋아요  비싸도 비싼값하는 기저귀에요,kids
믿고 쓰는 애플크럼비 다른제품들 보다 부드럽고 발진이 덜 나서 좋은거같아요  ,kids
항상 사용하는 제품이에요  배송도 빨랐고 만족합니다 ,kids
신생아때부터 팸퍼스만 써요,kids
  개월아기   키로에요 다리가마른편이라 아직  단계 사용중이네요 따로밤기저귀 사용 안하고 펨퍼스 에어차차 사용중인데 샌적없엇네요 쭉 펨퍼스 쓸거같애요 뽀로로그림이라서 아기가 좋아해요,kids
흡수력도 좋고 뽀로로 그림까지 있어 아이가 좋아해요,kids
할인행사해서 저렴하게 잘샀습니다,kids
겨울에도 계속쓰는 편이예요,kids
써보니괜찮네요오오옹,kids
싸게 잘 샀어요 고맙습니다,kids
너무잘구매한것같습니다,kids
너무잘구매한것같습니다,kids
너무잘구매한것같습니다,kids
빠른 배송 감사합니다,kids
최고예요 ,kids
