reply,category
그닥 잘 먹자는  아도 나이가 있어서 부드러운 사료가 좋아요,animal
아가들이넘 잘먹어서 간식용으로자주구매해요,animal
아이들이 잘 먹으요,animal
강아지들이 좋아해오,animal
노견용으로 부드러워 잘 먹어요 ,animal
우리 댕댕이 너무 좋아해요  잘 안먹던 애가 이건 잘 먹네요 ,animal
사료 잘 안먹는 우리집 댕댕이가 웬일로 잘 먹어서 아주 좋아요 ,animal
어릴 때 먹이던 사료는 별로 안좋아해서 바꿨는데 너무 잘먹어서 이젠 이것만 구매합니다,animal
강아지가 제일 잘먹는 사료예요 항상 떨어지지않게 구매해놓고있어요,animal
너무좋아해요 간식용으로 먹이는데 건강면에서도움이될것같아요,animal
알이작아서억기편하네요 강쥐가첫날은 넘잘먹었는데 이틀날부터 썩 반응이 안좋아 걱정이네요 낱개포장이 안되있어 진공포장기에넣고 일일이 작업해야하는 수고가있지만 쿠폰써서넘저렴히잘샀어요,animal
지인과 나눠먹었어요 가끔 어덜트 사료가 섞여들어가있어서 별로  ,animal
소형견이 먹기 좋은 작은 사이즈예요 강아지들이 잘 먹어요,animal
입자도 작고 사료 성분도 좋아서 세일할때 샀는데 생각보다 기호성이 안좋은지 잘 안먹어요   좀 마지못해 먹는 느낌  ,animal
쓱세일 할때 사서 완전 저렴하게 샀어용   ,animal
좋아요 ,animal
쭉 먹이는 제품입니다 나우 상품은 좋은데 서비스로 주신건 아이가 별로 안좋아허니요,animal
애기가 아주 잘먹어요 저렴하게 잘산듯요,animal
시츄여아인데 완전잘먹어요,animal
잘 먹어서 또 주문합니다,animal
저희강아지가 노령견이라 좀 걱정했는데  일단 받고나서 제품을 열었을때 블루베리향이 아주 좋았구여 처음엔 조금 어색해서 못먹더니 어느샌가 한개 뚝딱 다 먹었네요  다먹으면 재구매할께요 ,animal
우리 강아지들이 좋아하는 껌이에요 ,animal
항상 잘 애용하고 있어요 ,animal
저렴한 가격에 구매했습니다,animal
좋아서 계속 구입해요 ,animal
블루베리향이 좋아요,animal
늘 자주이용중입니다,animal
자주구매 재구매추천 자주애용,animal
매번 주문하는 간식이예요,animal
블루베리향이 좋아요 잘먹습니다,animal
저희강아지가 노령견이라 좀 걱정했는데  일단 받고나서 제품을 열었을때 블루베리향이 아주 좋았구여 처음엔 조금 어색해서 못먹더니 어느샌가 한개 뚝딱 다 먹었네요  다먹으면 재구매할께요 ,animal
할인해서 저렴하게 삿어오,animal
너무 너무 좋아하는데 비싸요 세일도 안하구요   ,animal
작고 주기 편하고 냄새도 굿,animal
저렴하게 잘 구매했습니다,animal
심심할때 하나씩 나눠 먹어요,animal
항상 구매하는 상품입니다 만족합니다,animal
잘먹어요 잘먹어요   ,animal
덴탈스틱 작은별 비싸요,animal
빠른배송감사드립니다,animal
크기도 적당하고 괜찮아요,animal
우리집 강아지 최애간식,animal
강아지가 아주 좋아하는 껌이예요 치석제거도 훌륭해요,animal
항상 잘 이용하는 상품이예요  늘 만족스러워요  배송도 포장도 신경써서 해 주시고   좋은 상품 편하게 구입 할 수 있어서 너무너무 좋아요  ,animal
항상 잘 이용하는 상품이예요  늘 만족스러워요  배송도 포장도 신경써서 해 주시고   좋은 상품 편하게 구입 할 수 있어서 너무너무 좋아요  ,animal
앵그리쪼꼬의 견생일기 우리 강쥐가 너무 좋아해서 늘 먹여요,animal
잘먹을줄알고 구매했는데 딱딱해서인지 잘 안먹어요  ,animal
상품평이좋아 구매했는데 좋아요,animal
감사합니다 잘 받았습니다,animal
치석제거 및 건강위해 시켰는데 잘먹네요,animal
매번이용하기 좋은 상품,animal
강아지가 참 좋아합니다,animal
저렴하게 잘 구매했어요 배송빠르고 좋네요,animal
우리집 강아지가 젤 좋아하는 간식,animal
빠른배송 좋은품질좋아요,animal
이거 향이 너무좋아요 양치겸 눈도좋아지라고 먹이는데 좋아합니다,animal
이거는 노랑색도 그렇고 향이 너무너무 좋아요 사람도 먹고싶게 만드는,animal
간식껌으로 필수템  강아지가 너무 좋아해요   세일좀 많이 해주세요     ,animal
딱딱하지만 아이가 잘 먹어요 ,animal
블루베리 향도 좋고 옆에서 먹고 있는거보면 저도 먹고 싶더라구요    적당히 딱딱해서 덴탈껌 역할도 잘 되는 것 같고 만족입니다  잘먹어요 ,animal
배송 잘 받았어요 ,animal
좋아요 잘 받았어요,animal
저렴하게 아주 잘 샀습니다,animal
강아지랑 하나씩 나눠 먹어요,animal
저렴한 가격에 잘 샀습니다,animal
늘 애용합니다    ,animal
강아지가 잘 먹어요 좋아요,animal
우리집강아지가 이거 정말 좋아해요,animal
 자주 구입합니다 좋아요,animal
좋아해용 추천이영 껌 최고   ,animal
울집 강아지가 제일 좋아하는 간식입니다 향 좋아요,animal
치석제거용으로 자주 주는데 강아지가 맛있게 먹어요,animal
빠른배송 감사합니다,animal
좋아요 좋아요 좋아요,animal
아기들이너무잘먹습니당감사,animal
맛있다너무나도맛있다,animal
잘 배송받았습니다    ,animal
입냄새 제거도 되고 불루베리향이 좋네요,animal
강아지가 제일 잘먹는맛이 블루베리라서 이걸로 사줬어요,animal
차가우면 딱딱해지긴해도 향 색 기호성 다 좋아요 저렴하면좋겠어요,animal
울집 강아지가 제일 좋아하는 간식입니다 향 좋아요,animal
지난번에는 노란색으로 샀는데 이것도 노란색처럼 잘 먹길 바랍니다,animal
만족합니다  재구매의사있습니다만족합니다  재구매의사있습니다,animal
양치겸 간식겸 울집 강아지는 엄청 좋아합니다 향도 좋아요,animal
좋아해요 크기도 적당해서 데일리간식으로 딱 입니다,animal
진짜 잘먹어요 향도 상큼달달하고 제가 먹고싶을정도로   ,animal
울 강아지 간식으로 이것 저것 좋은거 찾아 먹이는데 괜찮아요 ,animal
강아지 혼자두고 나올때 뒤도 안돌아보게하는 간식    너무 좋아합니다  가끔 양치못할때 줘요  너무 잘먹어요,animal
양치 시키고 보상으로 먹이는 거예요 정말 좋아하구 잘 먹어요 눈 건강 에 좋은지는 모르겠으나   ,animal
치석 제거보다는 강아지들 밥먹은 후 입가심 간식용으로 하나씩 주고 있어요  진짜 너어무 좋아해요,animal
나이든 강쥐 오래 부터 먹던거에요  최근에 껌을 잘 안먹어서 다시 구입해주니 이건 잘 먹네요 ,animal
항상 구입하는 제품이에요 좋은 제품 감사합니다,animal
항상 구입하는 제품이에요 좋은 제품 감사합니다,animal
블루베리향 킁킁 좋다,animal
아주 좋아요  아주 좋아요,animal
이거만한 덴탈스틱없어요,animal
강아지가 늘 좋아해서 또 시켰어요 ,animal
놀이용 간식으로 좋아요,animal
너무좋아해서 하루 하나씩 줘야되요,animal
같은제품 다른종류로 구매합니다,animal
처음 구매해서 걱정했는데 아주 잘먹고있어요 너무딱딱하지 않은지 순삭이네요 제품 유통기한 넉넉하고 냉장고 보관몽이라 믿고급여하고 있어요,animal
향긋한 향이 좋고 아이들도 잘 먹어서 자주 구매합니다 ,animal
반려견 말티푸 애플이가 가장 좋아하는 간식 입니다 자주 이용합니다   ,animal
향이 좋아서 개가 잘 먹어요,animal
우리 강아지가 좋아하네요 그래서 자꾸 구매합니다  가격이 싼건 아니지만 다른 제품보다 바사지도 않아서 구매합니다,animal
울 지동이 최애간식 빠른배송 감사합니다,animal
우리집 반려견 애플이가 아주 좋아하는 간식 입니다 정말 많이 좋아하고 항상 구매 하고 있습니다 좋아요   ,animal
우리집 반려견 애플이 말티푸 가 가장 좋아하는 간식 입니다   ,animal
하루 두개씩 주는데 잘 먹네요,animal
우리 댕댕이들 최애 간식,animal
딱딱하지도 엄청 말랑하지도 않고 강아지가 잘 먹어요,animal
수제뼈간식 마냥 오래 먹을 수 있는 건 아닙니다  간식을 워낙 빨리 없애는 아이라 오래 먹으라고 구매했는데 잘근잘근 씹어먹다보면 금방이긴 해요     향도 좋고 무엇보다 기호성이 좋아요 ,animal
예전 상품보다 좀 말랑해 진 느낌이네요 그래서 그런지 노견인 저희 집 강아지 아직도 잘 먹어요 어떤땐 삘 받으면 두개도 먹어요   ,animal
우리 강아지가 너무너무 잘 먹어서    개씩 쟁여 놓았습니다 껌앞에서 움직이지 않아요 안주면 계속 찡찡 대고 보채요 ,animal
산책 다녀와서 발  고 나면 상으로 하나씩 주는데 매일 먹어도 너무 좋아해요 덕분인지 따로 치아 관리 안해주는데 항상 깨끗하다고 칭찬 받아요,animal
강아지가 너무 잘 먹고 향도 좋은 편인거 같아요  잘 먹어주니 계속 구매하는데 품절 되는 경우도 있어서 조금 더 안정적으로 수급되길 원해요 ,animal
강아지가 너무 잘 먹고 향도 좋은 편인거 같아요  잘 먹어주니 계속 구매하는데 품절 되는 경우도 있어서 조금 더 안정적으로 수급되길 원해요 ,animal
저희집 아이는  세 추정되는 제일 작은 푸들 남아이고 유기견으로 저희에게 왔어요  사료도 매우 가리고 입도 짧고 식탐이 많지 않은 편이여서 무게도      키로를 거의 벗어나지 않기때문에  키로 미만이 되지 않게만 신경을 쓰고 있어요  사람먹는것도 먹지 않는게 있을만큼 먹는 걸로 이렇게 애를 먹이는 아이는 처음이라   먹는 종류가 고구마  사과  수박  참외  단호박  고기류  생선류는 잘 먹어서 거의 그런 종류로만 주로 주식으로 급여하고 간식으로 만들어 먹이고 있어요  사료를 오히려 간간히 먹는답니다  ,animal
비타민껌은 향기가 참 상큼하고 좋아요  아이들이 잘 먹습니다 ,animal
애기 칭찬 간식으로 주고 있어요  비타민이라서 시트러스 향이 나서 좋네요 ,animal
처음 구매해서 걱정했는데 아주 잘먹고있어요 너무딱딱하지 않은지 순삭이네요 제품 유통기한 넉넉하고 냉장고 보관몽이라 믿고급여하고 있어요,animal
항상 재구매합니다  넘좋아요  ,animal
아주좋아여   껌은여기서만구입하네여 가격이왔다갔다하지만좋아여,animal
우리 아가들이 너무 좋아하는 껌  특히 요 시트러스맛을 선호 ,animal
반려견 말티푸 애플이가 좋아하는 간식이라 좋아요   ,animal
우리 아이들이 잘 먹어요  내가 냄새를 맡아보면 향기롭고 좋네요 ,animal
향기가 넘좋코 갱쥐들이 진짜좋아하고 먹고남 향긋해서 양치한거같아요,animal
몰리스 덴탈껌 먹이고 있는데 비타민이 나와서 사봤어요 기호성 나쁘지 않네요,animal
우리집 멍뭉이가 좋아하는 껌이에요 상콤한 향이나고 적당히 딱딱해서 좋아용,animal
품질도 좋고 맘에들어요,animal
항상 잘쓰고있어요  ,animal
댕댕이가 좋아해요 ,animal
좋은 상품 저렴하게 구매해서 좋으네요,animal
너무너무잘먹습니다  최애에용,animal
우리 반려견 애플이가 가장 좋아하는 제품입니다    ,animal
늘 애용합니다   ,animal
강쥐가 잘먹어요   ,animal
시트러스한 향  우유맛을 더 좋아하네요,animal
덴탈껌이라서댕댕이주려고구입,animal
입내가 심해서 사줬어요  ,animal
딱딱하지 낳고 잘 먹어요,animal
   에서 항상 저렴하고 편리하게 구매해요,animal
좋아요 이름 값 합니다,animal
저희 강아지가 엄청 잘먹어서 자주 구매합니다,animal
매번 구입하는 제품 만족합니다,animal
반려견이 아주 좋아해요 ,animal
울 강아지 간식 덴탈에 비타민이라니 굿,animal
강아지가 잘먹음 상큼,animal
우리 강아지가 잴 잘먹어요 구취없고 적당히 말랑,animal
개새가 환장을 합니다,animal
잘받았어여 아가들이좋아하는껌이라서항상주문하네여,animal
맛있게잘먹네요 유통기한도넉넉해요,animal
울강아지가넘맛나게먹어요,animal
늘 구매하는 상품인데 넘좋아요 ,animal
조아요 잘먹어여    ,animal
늘 시키는 제품입니다 감사합니다 ,animal
양에비해 비싸지만 강아지들이 잘 먹어서 좋아요,animal
향도 달다구리 좋아요 ,animal
늘 애용하고 있습니다  ,animal
우리 댕댕이들 최애 간식이예요,animal
아직 급여는 안해봤지만 잘 받았습니당,animal
늘 애용하는 제품입니다,animal
냄새도 좋고 아이들이 잘 먹어서 주문을 했습니다 ,animal
괜찮네요 이름값 합니다,animal
적당히 딱딱한 듯해요 향도 좋고 잘먹네요,animal
반려견 애플이가 맛있게 잘 먹는 간식 좋아요   ,animal
밥 먹이고 나서 꼭 챙겨주는 껌이에요,animal
유독 요 시트러스계열맛을 좋아하는 우리아가들  귤을 좋아해서그런지   ,animal
강아지  마리 중  마리는 매우 잘 먹고  마리는 입이 짧아서 안먹어요  ,animal
우리강아지가 너무 좋아하는 간식   양치질 시키는데 그래도 하나씩 주고잇어요  ,animal
아직 급여는 안해봤지만 잘 받았습니당,animal
배송빨랐고 저렴하게 잘샀습니다 재구매 의사있습니다,animal
아이가  아해서 자주 구매합니더 먹으면 강쥐입에서 레몬향이 나서  아요,animal
비치해두고 잘 먹는 편이예요  가급적 할인할 때 많이 구매해요 ,animal
강아지 간식을 쓱으로 주문할 수 있어서 너무 좋아요  저희 강아지들은 두 앞발로 잡고 잘 깨물어 먹어요 ,animal
가위로 잘라서 노즈 워킹에 활용해요 년 넘게 먹였는데도 참 좋아해요   가아지가 어려서부터 먹던 스테디예요 할인기간에 많이 구매해요 ,animal
배송도 너무 빠르고 아주 잘썼어요    아주아주잘쓰고있어요 으주좋아요 아주 잘쓰고있어요 매우 저렴하게 구입했어요 아주좋아요   주좋습니다 아주좋아요    아주좋아요 매우좋습니다,animal
처음엔 살짝 딱딱한가 했는데 향도 좋고 잘먹네요  양도 은근히 많아서 생각보다 오래 먹였어요 포장도 지퍼백 이라서 하나씩 꺼내주고 보관도 편했어요,animal
최고예요 ,animal
저희개는 안먹으려해요,animal
강아지가 좋아해서 자주 구매해요 하나씩 주면 잘 먹어요,animal
향도 상큼하고 아이들도 잘 먹는 제품입니다 ,animal
비타민이라 새콤한 향나는 간식 개껌 와그작와그작,animal
울 지동이의 최애간식 항상 빠른배송 감사합니다,animal
상품 잘 받았습니다 다음에 또 주문할게요,animal
울 강쥐가 넘 잘먹어요 계속 구매예정입니다,animal
껌 알아들어요   껌 먹자고 하면 난리납니당,animal
비타민 껌이라 좋습니다  우리 아이들이 잘 먹네요 ,animal
반려견 말티푸 애플이가 좋아하는 간식 좋아요   ,animal
강아지가너무잘먹어요  항상주문해요 ,animal
아직도 애기같은 우리 강아지는 치아가 이제  개 있습니다  공장에 묶여 새끼만 낳다가 버려진 유기견 아이를 데려온지  년째 입니다 처음 왔을때부터 전혀 관리받지 못해서 치아는 있으나 역할을 못했고  년전 절반정도 발치했고 며칠전  개 남기고 발치했습니다 의사 선생님께서 발치 하는게 아프지 않고 음식을 즐길 수 있을거라 하셨어요  이가 없으니 자동적으로 나오는 혀 때문에 눈물이 나네요   얼마전 쓱닷컴에서   세 이상 견들에게 주는 시저를 발견하고 얼마나 감사하던지   평소에도 시저와 건 사료 조금을 섞어 줬는데요 ,animal
강아지가 너무 잘먹어요 노령견이라 한끼만 안먹어도 맘이 편치 않은데 이건 잘 먹어서 기분 좋네요,animal
우리 아이가 너무 너무 잘 먹어요 야채가 들어가서 좋네요,animal
우리 강아지가 좋아해요,animal
가격도완전착하고 좋아요,animal
가격도완전착하고 좋아요,animal
좋아요 구매에 만족해요,animal
가격도완전착하고 좋아요,animal
가격도완전착하고 좋아요,animal
우리집 상전인 초롱이가 너무 좋아해요,animal
우리 애는 야채를 너무 안 먹어서 섞여 있는 제품으로 구매하였습니다 ,animal
노견이라 영양도 챙길겸 잘 먹고 잘 활동 했으면 하는 마음에 구매 했는데 너무 잘먹고 좋아해서 다 먹고나면 다시 가서 설거지   빈그릇 핥을 정도로 좋아해요 먹이면서 설사나 묽게 변보지 않고 예쁘게 변 잘 봐서 재구매 합니다,animal
저희 아가가 노견이여서 밥을 잘 안먹어서 걱정이 많았는데  시저를 섞어서 주면 잘 먹는다고해서 이번에 사서 먹여봤는데   밥만 먹으려고해서 미치겠어요,animal
우리모카가 좋아해요,animal
배송도 빠르고 좋아요,animal
가격도완전착하고 좋아요,animal
사료에 섞어주면 잘먹어요,animal
강아지가 좋아해요 ,animal
우리 애견이 항상 먹는 상품이예요  자주 주문합니다 ,animal
고기 야채 쌀 영양이 좋은 것 같아요 엄청 잘 먹고 제가 맡아도 맛있는 냄새가 나네요,animal
아직도 애기같은 우리 강아지는 치아가 이제  개 있습니다  공장에 묶여 새끼만 낳다가 버려진 유기견 아이를 데려온지  년째 입니다 처음 왔을때부터 전혀 관리받지 못해서 치아는 있으나 역할을 못했고  년전 절반정도 발치했고 며칠전  개 남기고 발치했습니다 의사 선생님께서 발치 하는게 아프지 않고 음식을 즐길 수 있을거라 하셨어요  이가 없으니 자동적으로 나오는 혀 때문에 눈물이 나네요   얼마전 쓱닷컴에서   세 이상 견들에게 주는 시저를 발견하고 얼마나 감사하던지   평소에도 시저와 건 사료 조금을 섞어 줬는데요 ,animal
포장상태 좋구요 맛있어요  ,animal
동네 가게에서 안팔아서 사봤는데 노견이 잘 먹네요  좋아요 ,animal
풍미가 좋아서 잘 먹네요  가운데 색이 다양한게 야채인가본데 모양이 비슷해서 색다른건 모르겠어요  사료에 조금씩 섞어주니 잘 먹어요,animal
확실히 시저가 여타 브랜드에 비해 맛있는 냄새가 납니다 이건 야채가 실제로 올라가 있어서 좋아요 당근이랑 그린빈 들어가 있어요,animal
건사료만 주면 안먹는데 조금씩 섞어서 급여하면 너무 잘먹어서 꾸준히 시키고 있어요  그래도 타사에 비해 많이 구매하는 제품이라서 믿고 사먹입니다,animal
아가가 잘 먹었어요  냄새부터 보고 맛을 보고 저한테 얘기해주네요   맛있다고    잘 먹는 모습에 다음번 또 구매할 생각입니다  캔 잘안주는데 요즘 밥을 안먹어서 시저랑 함께 주니 밥도 잘 먹더라고요 한번씩 입맛 돋구는데 좋을 것 같아요 유통기한도 아주     길어서 좋아요 적당한 양에  칸에  천 백원이면 가격도 저렴하고 좋네요,animal
쓱으로 편하게 받았어요 저렴히 잘 샀어요,animal
 차라어어하허너라히차야,animal
잘 받았습니다  배송도 빠르고 만족 합니다 ,animal
항상 구입하는 제품이에요,animal
우리집 강아지들이 너무 좋아해요,animal
강아지가 좋아요 잘 먹었어요 ,animal
괜찮습니다  배송 감사합니다,animal
야채 몇조각 추가된게 다이지만 왠지 주문하게됨 ,animal
잘받았어요수고하셧어요,animal
아주잘먹어요 수고하셧어요,animal
자주애용하는제춤입니다 추천합니다,animal
우리 강쥐 사료랑 섞어서 주면 잘먹어요 ,animal
자주애용하는 제품입니다 추천합니다,animal
시저는 무적 있어여하,animal
매번사는제품 좋아요,animal
자주애용하는제품입니다 추천합니다,animal
강아지계의 스팸같은 느낑  잘먹어요 ,animal
강아지 간식으로 구매했어요 빠른 배송 좋아요,animal
항상사용하는제품이에요,animal
사료에 가끔 섞어주면 너무 좋아해요 ,animal
먹는거 까다로운 노견인데 가끔 급여해요  잘 먹을때도있고 아닐때도 있어요 ,animal
싫어하는데 먹어야하는 건식사료랑 함께 먹이기 좋아요,animal
시저 냄새가 싫을때가 있는데 이건 냄새가 역하지 않고 구수해요,animal
항상사용하는제품이에요,animal
쌀과 야채가 들어 있어 좀 더 건강한 느낌   우리집 강아지도 좋아하지만 제가 더 선호하는 제품 가격이 비싼편이라    번 나눠 먹입니다 ,animal
우리집 강아지가 나이가 많아 사료도 안먹고 통 먹는게 없어서 기대를 하고 먹여보려고 시켰는데 안먹네요   ,animal
자주애용하는제품입니다 추천합니다,animal
노령견 약 먹일 때 줘요,animal
좋아요 구매에 만족합니다,animal
사료에 비벼주면 사료만 기가 막히게 골라냄 ,animal
     세이상을 못보고 구매했네요 그래도 잘먹어주었어요,animal
우리 노견 시저에 밥 말아먹는거 좋아하셨는데   보리야 무지개다리 건너 거기서는 잘 뛰어놀고 있징 ,animal
울집 강아지가 좋아해요,animal
자주애용하는제품입니다 추천합니다,animal
울 개 필수품이라 구매했어요,animal
좋아요 우리 강아지가 정말 잘 먹네요,animal
좋아요 구매에 만족합니다,animal
자주애용하는제품입니다 추천합니다,animal
가아끔 먹였던것같아요 잘 먹진 안 아요,animal
좋아요 시저는 필수품이죠,animal
자주애용하는제품입니다 추천합니다,animal
아이들 좋아해요 노견이라신경쓰이는데 좋아요,animal
시저 강아지가 좋아해요,animal
자주애용하는제품입니다 추천합니다,animal
밥 잘 안먹을때 밥에 같이 주면 잘 먹어요,animal
