reply,category
옷감이 부드럽네요 디자인 마음에 들어요 하지만 포장상태가 엉망 입니다 배송기사님은 상품 던지기 하시고    배송 전인지 배송 중인지 모르겠지만 마무리가 아쉬웠습니다,fashion
   사이즈를 주문했는데 코랄과 브라운은 낙낙하니 좋은데 브릭은 좀 작아서 사이즈를 다시 확인 해봤는데 사이즈는    이 맞아요 그렇다고    를 입으면 클듯합니다  촉감은 너무 부들부들 좋아요  ,fashion
  사이즈 여자입니다  남자 니트    즐겨입습니다  니트는 남자 옷이 더 이쁘거든요  아주 싼 가격에 득템했습니다  브라운    추가 구매합니다 ,fashion
따뜻하고 가볍고 편해요 좋아요,fashion
부들부들하고 따뜻하겠어요  사이즈를 잘못 선택해 아쉽지만 입을만해서 반품안합니다  상품 좋아요,fashion
리뷰대로 사이즈가 타이트하게 나와서 한사이즈 업해서 주문했어요  요즘 같은 날에 얇은데 이너로 입기 좋아요 ,fashion
소재가 부드럽고 가격대비 좋네요,fashion
부드럽고 세일해서 잘 샀네요,fashion
부드러운 니트 원했는데 편하게 아주 잘 맞아요     사이즈랑    사이즈 샀는데 둘다 다른 느낌으로 잘 맞아요  색감도 너무 좋습니다 ,fashion
니트는 한해 입고나면 늘어짐같은 변형이나 보풀같은게 생겨서 거의 매년 구입하는 편인데 샘플로 하나 주문해보니 부드럽고 조직도 치밀하고 가볍고 따뜻해서 마음에 들어  장 더 주문했습니다  얇은데도 따뜻해서 좀 피트되는 옷에도 부담없이 입을 수 있어 좋네요      몸무게   킬로라 거의        입는편인데  신축성이 좋을거같아 딱맞게    사이즈 주문했는데 딱 맞고 좋네요  여유로운 사이즈로 입는다면    가 맞을거같은데 몸에 딱 맞는    도 나쁘지 않네요  몸에 딱 맞는 옷좋아하면 한사이즈 작게시켜도 신축성이,fashion
부드럽고 사이즈도 딱 맞고 가성비좋은제품입니다  맨살에 입어도 될 정도로 부드럽고 좋습니다 ,fashion
캐시미어 가성비 좋아요 가격도 착하고 아무리 비싼 옷이라도 많이 못 입는데  딱    년 깔끔하게 입고 버려도 부담없고 가격이 너무 착하니깐 색별로 구입하고 싶어요,fashion
세일텍 그냥 보내서 실망입니다 확인좀 하시지,fashion
선물인데 텍을 그냥 보냇어요 확인좀 하지,fashion
선물인데 세일텍을 그냥 보냇어요 확인좀하지,fashion
컬러가 멋져요  핏도 좋구요  ,fashion
괜찮아요 좋아요 굿굿   ,fashion
괜찮아요 좋아요 굿굿   ,fashion
사진그대로네요 근데 세탁후조금 줄어들었습니다,fashion
배송 빠름 부드럽고 좋아요,fashion
최근 구매 제품중 최고 가성비 입니다 두개 이상은 구매하세요 한사이즈 업 추천드립니다,fashion
올해 구매한 옷 중 가성비 최강입니다 너무 마음에 듭니다,fashion
괜찮아요 타색상보단 타이트하네요  그래도 잘입을듯 보들보들해서,fashion
좀 늦게 받긴 했지만 많이할인된가격에 옷감좋고 촉감좋은 옷 샀습니다 ,fashion
가성기 최고입니다 그냥맨살에입어도 자극이없고 편하게 어떤옷하고도 잘맞아요,fashion
가성기 최고입니다 그냥맨살에입어도 자극이없고 편하게 어떤옷하고도 잘맞아요,fashion
착한 가격에 남편 너무 잘 입고 다니네요  색깔별로 살껄   생각이 듭니다,fashion
배송 빠름 부드럽고 좋아요,fashion
배송 빠름 부드럽고 좋아요,fashion
좋긴한데 하루 입고나니 허리쪽 팔쪽 다 피어버렸음   ,fashion
편하게 잘 입고있습니다,fashion
브라운 색상 이뻐요,fashion
가격도 저렴하고 매우 만족합니다,fashion
저렴한 가격에 올 겨울 입을 옷을 잘 산거 같아요 ,fashion
잘 입고 있습니다  정장과 캐주얼 다 좋네요 ,fashion
이너용으로 무난하게 좋음,fashion
무난하게 입기 좋아요,fashion
가성비 정말 좋네요 굳입니다 ,fashion
가격대비 너무 좋은 상품이예요,fashion
항상 애용하는 제품입니다 ,fashion
세탁전이지만 부드럽고 좋아요  저렴한 가격에 득템,fashion
잘 입고 있어요   ,fashion
재구매 했어요    ,fashion
색감이 좋고 얇고 부드러워 지금 입기 좋아요,fashion
니트가 얇으면서도 부드러워서 지금입기 좋아요 ,fashion
굿 쓱닷컴 너무 좋아여,fashion
굿 쓱닷컴 너무 좋아여,fashion
캐시미어 부드럽고 좋아요,fashion
저렴한 가격에 품질 좋네요,fashion
배송이 빠르고 생각보다 재질이 괜찮네요,fashion
진짜 부드러워요  정말 마음에 듭니다  ,fashion
늘 이용합니다    ,fashion
상품도 맘에들어요 모두 만족 입니다,fashion
가격대비 품질도 좋고 부드러워요 ,fashion
가격대비 품질이 좋네요 ,fashion
만족합니다 무난하게 입을수 있을꺼같아요,fashion
재질 좋네요  일반사이즈보단 좀 작은듯,fashion
가성비 아주 좋네요,fashion
많이 할인된가격에 옷감좋고 촉감좋은 옷 샀습니다 ,fashion
남편이 맘에 들어 합니다 ,fashion
상품도 너무 좋고 배송도 빨라용,fashion
이가격에 정말 좋은 옷,fashion
편하게 잘 입겠습니다 ,fashion
편하게 입기 좋은 거 같습니다 ,fashion
맘에드는 상품 저렴하게 잘 샀습니다  ,fashion
맘에 드는 상품을 저렴하게 잘 샀습니다  ,fashion
맘에드는 상품 저렴하게 잘잤어요  ,fashion
부드럽고 두껍지않아서 좋아요,fashion
가격저렴한데 품질좋아요,fashion
상품도 너무 좋고 배송도 빨라용,fashion
촉감도 좋고 즐겨 입을꺼 같아요   감사합니다 ,fashion
가격도싸고 제품퀄리티도 좋습니다 강추드립니다  ,fashion
너무 좋은 제품 잘 구입했네요 품질 최곱니다 ,fashion
좋아요 굿굿굿좋인요,fashion
좋아요 좋아요 굿굿,fashion
싸게 잘샀어요 싸 보이지않고 좋아요,fashion
색상 선택을 잘 못해서 교환했는데 배송도 빠르고 가격대비 만족합니다,fashion
가격대비 완전 예뻐요  촉감도 부드럽고 대 만족입니다  다른색도 재구매하려구요   ,fashion
한치수 크게 주문하라는 안내와 달리  정사이즈 구입해야 좋을것같아요 얇아서 이너로 좋아요,fashion
부드러운 소재예요 좋아요,fashion
슬립한 사이즈입니다 한사이즈크게주문하세요,fashion
상품 너무 좋습니다 ,fashion
상품 너무 좋습니다 ,fashion
정사이즈이고 데일리로 입기에 좋은 것 같습니다 ,fashion
정사이즈이고 데일리로 입기에 좋은 것 같습니다 ,fashion
한철입기 좋은 무난한 니트,fashion
배송도 빠르고 상품도 좋습니다 ,fashion
배송도 빠르고 상품도 좋습니다 ,fashion
배송도 빠르고 상품도 좋습니다 ,fashion
가성비 핏이 너무 좋습니다,fashion
색상디자인 만족합니다 잘입겠습니다,fashion
색상디자인 만족합니다 잘입겠습니다,fashion
배송도 빠르고 상품도 너무 좋습니다 ,fashion
남편한테 잘 어울려요 봄에 입기 좋네요,fashion
부드럽고 무난해요  간절기에 잘 입겠어요,fashion
배송도 빠르고 좋아요,fashion
가볍고 디자인 깔끔하고 매우 만족합니다  배송도 빠르네요 ,fashion
최고예요 ,fashion
생각보다는 훨씬 많이 좋아요,fashion
신랑이 엄청 좋아해요 저렴하게 구매 잘한거 같아요,fashion
생각보다는 훨씬 좋아요,fashion
최고예요 ,fashion
가격대비 만족합니다 좋아요  득템,fashion
굉장히 슬림해요 상의는    인데 스웨터 입고는 못 입을거같아요 딱 셔츠하나 입으면 맞고요 하의는   사이즈 인데 허리    딱 맞아요 전    입어야 편한데 좀 쪼이긴해요 그래도 스판이 있어서 활동성은 아주 좋아요 전체적으로 조금씩만 수선하고 싶은데 킨록 강남점가면 수선 맡길수 있을까요 ,fashion
좋은 제품입니다  색감도 좋고 만족스럽습니다 ,fashion
사이즈 잘 맞고 좋아요 저렴하게 잘 샀어요,fashion
색상이 고급스럽네요  가볍고 좋아요,fashion
최고예요 ,fashion
최고예요 ,fashion
좋습니다 저렴하게 잘샀습니다,fashion
좋네요 많이 파세요  ,fashion
요즘 입기 좋은거 같아요 간절기에 입기 좋습니다,fashion
좋아요 좋아요 좋아요,fashion
가성비가 좋은 상품이네요,fashion
좋은제품 저렴하게 잘샀습니다,fashion
가격도 좋고 옷감 질도 아주 좋고 부드러워요 ,fashion
따뜻하고 예뻐요,fashion
너무 좋았어요 화면과 같아요,fashion
좋아요 ,fashion
신랑이 소재에 엄청 예민해서 안입는 옷들 많은데 도착하자마자입어보고 아주 만족하고 잇어요  엄청 부드러움,fashion
세일  좋은가격으로 구매했어요  좋아요 ,fashion
이쁘게 선물 잘 했습니다  ,fashion
좋은 상품 잘 구입했어요,fashion
보풀일 일어납니다   좀더 신경을 쓰야할듯,fashion
가격대비 만족합니다,fashion
편하게 입기 좋아요,fashion
색감 소재 다조아요   ,fashion
생각보다 아주 좋네요,fashion
가격이 저렴하고 얇아서 봄 가을  좋구요  겨울엔 남방하나입고 입으면 좋더라구요,fashion
선물했는데 맘에 들어하네요,fashion
물빨래도 되고 편하게 입어요,fashion
디자인 색상 화면과 똑같아요,fashion
정사이즈 좋아요 좋아,fashion
따뜻하게 잘 입을께요,fashion
색상도 맘에 들고 저렴하게 잘 샀어요,fashion
얇고 사이즈도 좋습니다,fashion
냄새가 너무 납니다  ,fashion
색이 화면보다는 진한듯 저렴하게 잘샀어요,fashion
색상도 예쁘고 저렴히 구매했어요,fashion
아이보리색상 깔끔하니 좋아요 ,fashion
상의   반정도입는데요   사이즈 낙낙합니다     사이즈도 무난하게 입으실듯 해요  길이는 제 키가    정도 되는데 힙이 가려집니다  근데 살짝 안쪽으로 접어 입으니 숏까진 아니어도 나름 핏 이쁘네요  가격대비 만족합니다   겨울 외투로 좋아요    ,fashion
생각보다 사이즈가 커요,fashion
디자인도 너무예쁘고 배송도 너무 만족합니다,fashion
색상 화면과 같구요 부드럽고 정사이즈로 잘 입을꺼같아요,fashion
지금 날씨에 입기 좋아요,fashion
브라운 색상이 생각보다 입으면 괜찮아요,fashion
저렴하게 아주 잘 구입했어요,fashion
쓱배송 넘좋아요 정확하고 빠른 배송  ,fashion
쓱배송 넘좋아요 정확하고 빠른 배송  ,fashion
잘 받았습니다 좋아 보여요,fashion
아빠 사드렸는데 좋아하시네요,fashion
편하게 잘 입을 수 있어요,fashion
잘 입을듯요    ,fashion
정사이즈고 디자인 이뻐요,fashion
좋은 품질의 옷을 저렴하게 잘 구매했습니다 ,fashion
올젠 저렴하고 좋은 브렌드,fashion
디자인은 괜찮긴한데 목이 좁아 불편 해요 ,fashion
촉감 좋아요  목부분이 좁아 입는것 불편,fashion
간절기 입기 좋을것 같아요,fashion
부드럽고 편하게 잘입을수있겠어요 배송도 빠르고 좋아요,fashion
최고예요 ,fashion
이 가격에 이 품질이면 대박인거 같네요 색도 이쁘고 편하고 디자인도 딱이고 재질도 좋아요 단점은 약간 비칠 정도로 얇은데 안에 흰티 레이어드해서 입으면 될 것 같아요 단벌은 초가을 레이어드하면 초겨울까지 입기 좋을듯 해요 기모는 아니고 그냥 면이에요 잘산거 같네요   ,fashion
품질이 좋고 색상도 무난해요  가격도 착하고요 ,fashion
보통 체격의 중  아들한테 잘 맞아요 ,fashion
편하고 감촉 좋아요,fashion
편하고 가성비좋아요,fashion
좋아요    배송도 나쁘지않아요,fashion
잘 입겠습니다  감사합니다 ,fashion
추천합니다  박서준이 입어서 더 믿음이 가네요   ,fashion
빠른배송에 감사합니다,fashion
좋 요 아주 좋아요,fashion
가격대비 정말 좋아요  다른 디자인 더 사고 싶어요,fashion
빠른 배송 감사합니다,fashion
빠른 배송 감사합니다,fashion
빠른배송에 감사합니다,fashion
좋아요 ,fashion
배송두빠르고 컬러감도좋고 예쁘게 잘입겠습니당   ,fashion
빠른배송에 감사합니다,fashion
색상은 은은한 민트로 보기 좋습니다  두께는 너무 두껍지 않아 요즘 입기 좋고 착용감 무난합니닺 사이즈가 정사이즈보다 작은거 같아 목이 답답하고 팔길이가 딱 맞아 한치수 크게 주문하님이 좋을듯 합니다,fashion
흰색 티 두 장 다 어깨솔기쪽 누렇게 오염된 게 왔음  빨면 지겠지 싶어 세탁했는데 그대로임  이런 걸      원이나 받고 팔다니  세탁해버려서 반품은 안되겠고 잘라서 걸레로나 써야겠음 ,fashion
잘왔습니다    하자없어욥,fashion
좋은 상품입니다  ,fashion
평상복으로 잘입고 있어요,fashion
블랙색상도 좋네요  잘 입을게요   ,fashion
이너로 필수텀  좋아요,fashion
그나마이거시킵니다 ,fashion
좋은 상품을 세일가로 잘 샀네요   ,fashion
늘 구매합니다 좋아요,fashion
저렴하게 구입 했어요 좋아요,fashion
만족합니다 만족합니다,fashion
교복안에 입히려고 샀어요 요즘은 검정색을 더 좋아하더라구요 검정 장  흰색  장 구성도 있으면 더 좋겠어요,fashion
완전 저렴하게 구매했네요  블랙 구매했는데  블랙  화이트   이렇게 구성되어 있네요 집에서 편하게 입을꺼라 저렴한 가격에 만족합니다 ,fashion
좋아요 사진과 비슷해요 감사합니다   마음에 들어요  ,fashion
다 좋은데  흰색티에는 여기저기 검은실이 옷 짜임에 끼어 있어서 검은 색이 여기저기 묻어있는 것처럼 보여요 ,fashion
검정색은 먼지가 너무 많음 받자마자 한번 빨았는데도,fashion
남편은 흰 티셔츠를 저는 검은 티셔츠를 실내복으로 자주 입습니다  둘이서 나눠입기 좋아요 ,fashion
좋아요 저렴하게 잘구매했어용 너무 좋아서 매번 구매하고 있습니다 다음에 재 구매할게요 ,fashion
선택사항에서 화이트  블랙 이 되어있길래 블랙을  개 다 주는줄알고 주문했더니 블랙하나에 화이트 장이 왔네요 왠지 낚인 기분,fashion
무난하고 맨투맨 속에 입기도 괜찮습니다,fashion
흰색 티 두 장 다 어깨솔기쪽 누렇게 오염된 게 왔음  빨면 지겠지 싶어 세탁했는데 그대로임  이런 걸      원이나 받고 팔다니  세탁해버려서 반품은 안되겠고 잘라서 걸레로나 써야겠음 ,fashion
가격대비 질이 괜찮네요  사이즈도 딱 좋아요,fashion
안에 받춰입는 티 중엔 그나마 퀄리티가 좋은데 한 두세달 쓰다보면 목 늘어남이 생겨서 한 세네달에 한번씩 사고 있습니다  ,fashion
종이봉투 엄청큰거 하나 대문앞에 덩그러니 놔두고가면 어떡해요    주택가인데   벨이라도 눌러주던지 문자라도 줘야지요  아무때나로 구매하면 이런건가요 황당하네요    ,fashion
편하게 부담 없이 입기 편한 면티예요,fashion
저렴한가격에 구매했어요,fashion
세장 들어있어서 기분 좋음,fashion
재구매의사있습니다 조아요,fashion
편하게 입기 좋습니다,fashion
항상 주문하는 제품입니다 ,fashion
검정색만 올줄알았는데 흰티 두개 검은티 하나네요    그리고 손빨래 했는데도 검은게 온 몸에 묻어 나오네요   ,fashion
교복안에 입기 좋아서 재구매 했어요,fashion
다용도로 활용최고에요,fashion
잘왔어요 좋아요 또구매할게요,fashion
괜찮아서 지속 구매하고있는겁니다,fashion
좋아요  편하게 집에서 입으려고 샀어요 ,fashion
늘 애용하는 제품입니다  ,fashion
저렴하고 품질도 좋아요,fashion
좋아요 저렴하게 잘구매했어용 너무 좋아서 매번 구매하고 있습니다 다음에 재 구매할게요 ,fashion
배송 진짜 빠르고 간편해서 좋아요 상품도 만족합니당 ,fashion
좋은 상품입니다  ,fashion
저렴한 가격인것 같아 구입,fashion
부드럽고 얇아서 좋은데 원단 먼지가 많이 떨어져요,fashion
반팔 시원하고 좋습니다 ,fashion
라운드 넥 반팔티  ,fashion
맘에들어오 좋습니다,fashion
여러번 구매했습니다  좋아서  ,fashion
할인때 못사서 아쉽넹 ,fashion
좋아요 좋아요 좋아요,fashion
좋아요 편하게 받았어요,fashion
얇고 언더웨어로 좋다,fashion
생각보다 많이 얇은 편입니다  흰 티는 안에 비치는 편이라서 언더웨어로만 사용하실 수 있어요,fashion
주문상품 확인 부탁드리고 싶네요 오배송교환신청 하고 다시 받았는데 또 잘 못왔네요,fashion
생각보다 괜찮았어요,fashion
 팩라운드 티셔츠 사용,fashion
이너용으로 구입했어요 얇아요,fashion
좋아서 매번 구매합니다 ,fashion
행사할때 저렴히 구매합니다,fashion
행사할때 저렴히 구매해요,fashion
잘받았습니다 감사합니다,fashion
품질이 많이 안좋아  어요 예전에는 세탁해도 해지거나 찢어지는 일이 없이 오래 입었는데  ,fashion
이너티로 부담없이 좋아요,fashion
저렴하고 좋아요  잘 입고 있어요 ,fashion
집에서 입기 편해요 ,fashion
저렴하게 안에 받쳐입을만 합니다,fashion
너누 얇아서 속옷대용으로 입습니다,fashion
저렴한가격에 구매해서 좋습니다,fashion
아이들 교복안에 입히려고 샀어요 가성비가 좋아요,fashion
저렴하게 잘 샀어요,fashion
기대안했는데 좋아요,fashion
기본 받쳐입는 티로 좋아요,fashion
데이즈께 면이 좋아요 ,fashion
가성비 진짜 좋은 것 같아요,fashion
편하게 입고 있어요,fashion
가격대비 만족합니다 ,fashion
좋아요 좋아요 좋아요,fashion
우리아들            골격이 큰편인데 유일하게 교복안에 입을수 있는 옷입니다,fashion
아들이 사이즈도 정 사이즈고 가격도 넘 착해서 만족해요,fashion
여름철 집에서 입을려고 한치수 크게 샀어요  삶았는데 변형도 없고 괜찮네요 ,fashion
좋아요 좋아요,fashion
배송빠르게 문제없이 잘왔습니다  감사합니다   ,fashion
얇아요 흐물흐물 싼맛,fashion
안에 껴입기 좋아요,fashion
세일가격으로 저렴하게 구매했어요,fashion
세일가격으로 저렴하게 구매했어요,fashion
가격이 저렴하고 품질이 우수해요  추천합니다 ,fashion
편하고 저렴해요 정사이즈에요,fashion
가성비 좋아요  ,fashion
사이즈가 생각보다 작아여,fashion
큰아들 후드티안에 이너웨어로 잘 입어요,fashion
가격대비 아주 만족합니다 좋은품질이며 사이즈도 정사이즈 입니다 카운테스마라 마크 그림은 아무곳에도 없고 단추에도 글자는 없습니다 따뜻해보입니다 흠은 여기저기 실밥이 몇개 나와있어요,fashion
세일해서 구매했어요,fashion
애용하는 상품입니다,fashion
원단도 좋고 입으니 예쁘네요,fashion
원단이 깔끔하고 전체적으로 고급스럽습니다,fashion
이쁘고좋아요굿입니다,fashion
저렴한데 상품 좋은거같아요,fashion
카라에 있는 빨간선이 액센트를 주네요 ,fashion
다른데거랑 같이 샀는데 여기거가 두께가 좀더 있는 느낌이네요  갑자기 날씨가 따뜻해져서 덥진않으려나 모르겠네요 ,fashion
좋은 가격에 깔끔하고 좋네요,fashion
세일해서 구매했어요,fashion
매일 착용하는 셔츠라 항상 카운테스마라 제품 특히 면  폴리     제품만 이용하는데 착한 가격에 구입하게되어 만족 합니다 ,fashion
매일 착용하는 셔츠라 항상 카운테스마라 제품 특히 면  폴리     제품만 이용하는데 착한 가격에 구입하게되어 만족 합니다 ,fashion
좋아요 생각보다 색도 이쁘고 시원한소재예요 너무 잘입습니다,fashion
카운테스마라 셔츠 참 좋네요  할인을 많이해서 두벌 구매합니다,fashion
아주좋아요 잘샀어요,fashion
좋아요 좋아요 좋아요,fashion
사이즈 정사이즈에 옷이 예뻐요,fashion
면소재가 많아서 깔금 하고 느끼   조아요,fashion
색상조쿠 촉감조쿠 예뻐요,fashion
가격대비 아주 만족합니다 좋은품질이며 사이즈도 정사이즈 입니다 카운테스마라 마크 그림은 아무곳에도 없고 단추에도 글자는 없습니다 따뜻해보입니다 흠은 여기저기 실밥이 몇개 나와있어요,fashion
늘 주문해요 쓱배송돼서 좋아요,fashion
옷갑 도 좋고 핏도좋고 가성비 좋으네요,fashion
옷갑 도 좋고 핏도좋고 가성비 좋으네요,fashion
엠보싱 느낌의 면소재로 가볍고 시원할듯 싶네요,fashion
소재도 좋고 샥상도예 쁘네요,fashion
사이즈 잘 맞아요 ,fashion
일반핏은 사이즈가 한치수 정도 크게 나왔어요 ,fashion
디자인이 좋아요 강추 ,fashion
남편 선물로 구입했어요  봄에 입기 좋으네요,fashion
늘 주문해요 쓱배송돼서 좋아요,fashion
옷감이 좋아요 가성비 짱입니다  핏도 살아있구요 다만 여름에는 입기   어렵겠네 요,fashion
핏도 좋고 색상 에 다음에 들어요 다만 약간 뚜꺼운편   ,fashion
아주 만족합니다  다시 구매하고 싶습니다 ,fashion
아주 만족합니다  다시 구매하고 싶습니다 ,fashion
최고예요  빠른 배송 좋아요    ,fashion
최고예요  빠른 배송 좋아요    ,fashion
최고예요  빠른 배송 좋아요    ,fashion
늘 주문해요 쓱배송돼서 좋아요,fashion
늘 주문해요 쓱배송돼서 좋아요,fashion
신랑선물했는데 무척 좋아하네요,fashion
체형에 맞고 재질도 좋고 세탁 이후에 관리도 편해서 카은테스마라 셔츠 데일리로 잘 입습니다,fashion
하얀색이 필요 했는데   역시 카운테스마라    저한테는 잘 맞아요,fashion
쇼핑백에 상자에  꼼꼼하게챙겨주셔서 감사합니다 ,fashion
너무 조아요 품질 디자인 최고에요,fashion
너무 조아요 품질도 좋고 핏도 좋아요,fashion
주문할때 주문번호 착각해서 매장에 직접 전화해서 변경 했는데 맞게 잘 왔네요 감사합니다 카운테스 강남점 담당자분 고맙습니다   지금 입기 딱이네요,fashion
시원하고 좋습니다 ,fashion
할인할때 구매해서 엄청 잘샀어요 괜찮아요,fashion
저렴하게 잘 샀어요,fashion
포장용으로 예쁘게 보내주셨어요 포근하고 좋네요,fashion
상품 가격 디자인 배송 모두 만족합니다 ,fashion
저렴한 가격에 좋은 상품 구매 감사합니다 ,fashion
시원하게 디자인도 올드하지 않고 좋아요,fashion
신경써서선물포장해서보내주셨어너무감사하네요옷두예뻐요,fashion
보통     입길래    로 주문했다가 낭패봤어요  뚱뚱한 편이긴 하나 셔츠가 좀 작게 나온 듯요  셔츠질은 좋습니다 ,fashion
보통     입길래    로 주문했다가 낭패봤어요  뚱뚱한 편이긴 하나 셔츠가 좀 작게 나온 듯요  셔츠질은 좋습니다 ,fashion
남편 사이즈에 딱 맞네요 좋아요,fashion
약간 흐물 스타일 깔끔셔츠,fashion
저렴하게 잘 구매했습니다,fashion
만족해서 재구매 의사 있습니다,fashion
사이즈도 잘맞고 예쁘네요  ,fashion
