reply,category
잘쓸게요 잘쓸게요 잘쓸게요,digital
잘 쓰고잇습니다   ,digital
다른 곳보다 싸고 좋아요,digital
요즘에는 오프라인매장에서는 필름구매기가어렵네요 저렴하게 구매했네요,digital
급하게 필요했는데 저렴하게 구매,digital
아주 많은양   매  하지만  인치를 시켰어야 하는데   ,digital
  배송 빨라서 좋았구 여행가서 잘썼어요,digital
좋아요 잘쓰고있어요   ,digital
배송도 빠르고 화질도 좋아요   ,digital
진짜너무조은데 잉크가없어요    기존에 망가진프린터에 있던 잉크를 꺼내서 썼어요,digital
선물해줬는데 받는사람이 너무 좋아했어요 배송도 빠르고 구성도 아주 좋아요  ,digital
생각보다 흐리게 인쇄되지만 간편하네요,digital
좋아요 잘 사용하고있습니다 추천,digital
이제서야 구매합니다  편하고 사진도 잘 나오네요 ,digital
사진 잘 나오고 좋아요  ,digital
배송 엄청 빠르네요  사진 퀄리티랑 전부 맘에 듭니다 ,digital
예뻐용 생각했던대로입니다 ,digital
화질 좋게 잘 되네요,digital
배송도 빠르고 화질도 좋아요   ,digital
화질 만족스럽게 나옵니다,digital
빠른배송에 만족합니다 ,digital
생각보다 화질이 너무 좋아요    내맘대로 편집해서 인쇄도 할수있고 편해요  ,digital
좋아요 고민하다가 저렴하게 구매했습니다,digital
고민 많이 했는데 받아보니 왜 고민했나싶을정도로 퀄리티가 높습니다  인물사진은 조금 흐릿하게나오지만 그래도 만족스러워요 출산앞두고있는 예비마미님들께 추천드려요 조카사진 예쁘게 나온거 출력해서 언니한테 선물했는데 정말 좋아하더라구요 가격때문에 망설였지만 확실히 싼것보다는 사진이 잘나와요    빠른 배송도 감사드립니다  ,digital
저령히 잘삿는데 사고 가격이 더 떨어 네요 약간씩 차이가 나더라구요  ,digital
와  화질도 괜찮공     아이 학교제출용으로 필요할때 정말 편하게 잘 썼어요  ,digital
화질이 조금이라도 떨어지는 사진은 인화했을 때 티가 좀 나네요 카메라로 찍은 사진은 나쁘지 않습니다,digital
엄마가 핸드폰에 있는 사진을 인화 하고 싶어 하시더라고요  그때마다 제가 사진첩을 컴퓨터로 옮겨서 인화 사이트로 접수 했었습니다  근데 몰아서 인화 하다보니 시간이 좀 오래 걸렸습니다  사실 인화지 비용 생각하면 인터넷에 인화 전문몰이 저렴하지만 자주 인화 하시는것도 아니고 하니 하나 있으면 좋을거 같다는 생각이 들었습니다  그래서 이번참에 선물로 드리려고 구매 했습니다  원하시는 사진을 바로 인화 하실 수 있어 좋을거 같습니다  일단 제가 설명서를 잘 보고 사용법을 가르쳐 드려야겠습니다  아쉬운점이,digital
배송도 빠르고 좋아요,digital
배송이 빨라서 너무 좋았어요  사용법도 쉽고 사진도 바로 출력되니 편해요 ,digital
아이 사진 정리하려고 주문했어요 기대이상으로 잘 나오네요,digital
아가 태어나고 쓰려고 주문했는데 포장도 꼼꼼하게 잘 왔오고 배송도 빠르고 만족입니다 ,digital
잘받았어용  선물용으로 샀는데 좋네요,digital
좋아요        ,digital
가격대비 훌륭합니다  비행잘되고 촬영도 잘되네요  본체는 가볍고 컨트롤러는 묵직하네요 가방이 생각보다 커서 공간 여유가 있습니다 ,digital
작은 개구리가 엄청 잘날아다니네요 재밌습니다  초보자가 입문하기에 좋은 거 같습니다 ,digital
저렴하게 잘 샀어요,digital
너무좋습니다 잘사용할께요,digital
배송 빨리 와서 잘 쓰고 있어요 현재까지 하자는 없어요,digital
카메라가 귀엽고 가볍고 예쁩니다 작은데도 있을 건 다 있고요 다만 사야하는 악세서리 종류가 많아서   다 따로 사야하는 건 어쩔 수 없죠,digital
예상 배송일보다 하루 더 빠르게 받았어요    몰랐는데   카드 리더기도 같이 주셔서 따로 살 필요가 없어 좋았어요 ,digital
최저가 검색해서 이마트몰 나오길래 적립도 받고 더 저렴하게 구입했습니다  유튜버 카메라로 유명한 캐논 파워샷 마크  이고 렌즈 색감 이 이 가격대 정말 좋습니다 소니에 비해 뒤지지 않습니다  저는 접사촬영 동영상 촬영시    기능이 떨어진다는 외국 유튜버들의 말을 듣고 매우매우 고민하다가 구입하여 사용해보았습니다   기능면에서 일반 사용자가 느끼기에 자동으로 초점을 맞추는 기능이 떨어진다고 생각하지 않고 다만 불만이었던 유튜버는 하이킹정도의 움직임에서 사람얼굴이 빠르게 잡히지 않아서 자동 초점기능,digital
배송 아주 빠르고    맘에 듭니당  좀 무거워요,digital
배송도 빠르고 좋아요   ,digital
필름카메라처럼 생겨서 갬성갬성해요    너무이뻐요 실버컬러 샀는데 존예탱 ,digital
감사합니다   브로그 용으로 그잊햇어요,digital
빠른 배송에 진짜 놀랬우요   ,digital
너무좋습니다 잘사용할께요,digital
빠른 배송으로 안전하게 잘 받았어요  작고 가벼워서 잘 쓰고 있습니다 ,digital
카메라 모양 너무 예쁘다 태백 도 너무 빨라요 너무 좋다 ,digital
배송 빨리 왔고 잘 작동되고 무엇보다 검정색을 살수 있어서 너무 좋아요 ,digital
안전하게 뽁뽁이로 배송왔습니다  처음구입하는 카메라   넘 설레여요  ,digital
가격대비 아주 좋아요     다른곳보다 확실히 저렴하네요,digital
너무좋아요 아기 사진찍으려고 샀어요,digital
카메라 성능도 좋고 가방도 예쁘고 좋습니다 ,digital
배송 빠르고 카메라 이뻐요,digital
넘 맘에 들어용 앞으로 예쁜 사진 많이 찍을께요,digital
잘샀어요  배송 짱빠름,digital
매장보다 가격도 싸고  이것저것 쿠폰 할인 적용해서   좋습니당 ,digital
다른데보다 저렴하게 구매했어요 가볍고 좋아요,digital
여행용으로 최고네요,digital
제품좋고 아주 맘에 듭니다 굿이에요 배송빠르고 좋네요,digital
빠른배송 좋습니다,digital
컨트롤링 기능이 너무 편하고 좋습니다,digital
빠른 배송 감사합니다 ,digital
저렴하게 잘샀습니다  정품몰보다 저렴하네요,digital
좋아요  배송도 빨랐습니다  잘 쓰겠습니다 ,digital
컨트롤링    렌즈에서 쓰다가    렌즈에서도 찾게되서 비싸더라도 있는 어댑터 구매했습니다 ,digital
빠른 배송 감사합니다       과 사용하니 일체감 있고 좋네요 ,digital
사용전이지만 잘받았습니다,digital
좋아요    카드사 청구할인으로 최저가로 산거 같아요    그냥 어댑터 살까하다가 캐쉬백 이벤트까지하면 일반어댑터랑 가격차이가 크게 안나서 컨트롤 링으로 샀어요    아주 좋아요   ,digital
믿고 사는     상품 및 배송 아주 훌륭합니다 ,digital
컨트롤링이 있으니 정말 편리하네요   일반어뎁터 구입할려다 컨트롤링 있는거 구입한걸 만족합니다,digital
컨트롤링 기능이 너무 편하고 좋습니다,digital
   렌즈를 가지고 계시다면 활용을 위해서 꼭 구매해야 하는 필수 아이템입니다  기왕이면 컨트롤 링이 있는 것이 편리하죠   ,digital
아직 사용해보지 않았지만  뭐 잘 되겠죠  신상 냄새가 솔솔 나네요 ,digital
잘받았습니다 배송도 빠릅니다,digital
제품은 만족스러운데 배송이 좀 늦어서 아쉽습니다 ,digital
제품상태좋고 배송좋고 저렴합니다 ,digital
잘받았습니다  수고하세요   ,digital
빠르게 잘 왔어요   ,digital
배송도 빠르고 만족합니다,digital
지 난 번 별 보 러 갔 다 가 깜 깜 한 야 밤 에 삼 각 대 가 뿌 러 지 는 일 이 있 었 습 니 다     인 터 넷 으 로 살 까 하 다 가 이 마 트 를 가 서 둘 러 보 자 하 고 구 경 을 갔 지 요   이 마 트 에   물 건 이 무 척 많 아 서 너 무 좋 습 니 다   둘 러 보 았 는 데 생 각 보 다 삼 각 대 제 품 이 엄 청 많 고 저 렴 하 더 라 구 요 만 원 대 부 터 삼 만 원 대 사 만 원 대 여 러 종 류 가 있 었 지 만 노 브 랜 드 제 품 에 만 원 도 안 되 는 제 품 이 있 더 라 구 요 직 접 볼 수 있 도 록 디 피 상 품 이 꺼내져있어서 조,digital
         노브랜드 삼각대,digital
잘 받았습니다  쓱배송 너무 잘 이용하고 있어용,digital
보통이에요  배송빨라서 좋네요 ,digital
저렴하고 좋아요  ,digital
가성비좋고 기능도 좋 네용,digital
다 좋은데 리모컨이 리모컨거치대에서 잘 안빠져요 그냥 낀채로 사용해야겠네요,digital
저렴한가격에 품질은 좋은것 같네요 아주 만족하면서 사용했어요,digital
가성비가 좋아요  부실한 느낌도 생각보다 없고  블루투스 셔터도 잘 작동합니다 ,digital
급하게 필요했는데 마침 쑥배송 가능해서 좋았습니다  리모콘도 들어있어서 참 좋네요 ,digital
감사합니다  감사합니다 ,digital
가격도 좋고 배송도 빠르고 튼튼하고 좋아요,digital
좋습니다 만족합니다,digital
튼튼하네요 잘 쓰고 있습니다,digital
신랑이 좋아하네요 신나합니다,digital
나름 튼튼하고 가성비 좋아요,digital
빠르게 잘 받았습니다,digital
항상주문하는데 좋아요,digital
블루투스 카메라도 있고 가격은 저렴하지만 튼튼햐요  좋아요 ,digital
저렴해서 의심했는데 튼튼하고 여행가서 잘 사용했습니다 ,digital
아직 본격적으로 써보진 못했지만 조아보입니다,digital
가볍고 단순합니다  매우 저렴한 가격으로 편리하게 잘 사용하고 있습니다 ,digital
꺼내보기만 했는데   좀약해보이긴하지만 잠깐잠깐 놀러가서 쓰긴괜찮을것같아요  가성비좋을듯하네요  ,digital
여행갈때 쓸꺼에요 ,digital
항상 재구매 합니다,digital
셀카봉 고장나서 구매했는데 생각보다 괜찮아요 ,digital
딱가격수준입니다 그이상아닙니다,digital
배송굿좋아요 감사합니다,digital
저렴하게 잘샀어요 잘찍히고 쓸만해요   ,digital
가격만큼의 품질입니다,digital
딸아이가 실습용으로 필요하다고 해서 사주었는데 잘쓰고 있어요,digital
가격 대비 튼튼해서 가성비 좋아요  ,digital
잘 사용중입니다   ,digital
노브랜드 참 좋으네요,digital
아주 잘 받았습니다 ,digital
좋아요 구  좋슨다 굿,digital
수전증이 있는지 사진이 그래서   리모컨 너무 좋아요 ,digital
여행을 위해 구매했습니다  가족사진 많이 찍어야지요 ,digital
핸드폰으로 촬영하기에 적합해요  튼튼하고 좋지만 너무 무거운 카메라는 무리일거 같아요,digital
아이오  잘 사용해요 근데 약함,digital
가격에 비해 구성품이 매우 훌륭,digital
가성비 좋은 제품이네요,digital
좋습니다 좋어요   ,digital
왜 그런지 수평이 안 맞아요,digital
배송도 빠르고 만족합니다,digital
저렴하지만 가격대비 만족스러워요   ,digital
삼각대가 급하게 필요해서 샀어요,digital
편하게 사진찍을수있어서 좋아요,digital
좋은 상품을 만날 수 있어 고맙습니다,digital
잘받았습니다 감사합니다,digital
사진찍을때 편하게 찍고싶어서 주문했어요 가격 착하네요,digital
기대보다 품질이 좋아서 아직까지 잘 사용하고 있습니다 ,digital
가성비 갑이네요      도 되고 폰도 고정됩니다,digital
항상 잘 먹고있어요,digital
와 이거 뭐죠  이 가격 실화에오 ,digital
삼각대 필요해서 샀어요,digital
아직안써 지마  좋을듯,digital
저렴한 가격에 구입했는데 생각보다 너무 괜찮아요,digital
다이소 표 보다 튼튼한 것 같아요,digital
좋아요 잘 사용하겠습니당,digital
보라색 너무 이뻐요 진짜    계속셔터를 누르고 싶네요   ,digital
작동잘되고 좋아요 지,digital
카메라 색상 너무 이쁘고 사진도 잘 나와요,digital
선물용구매 실물영접모담,digital
예쁘네요 아이 생일선물로 좋아하네요,digital
좋은제품 싸게 잘산것 같아요 ,digital
손녀가 필요하대서 구매해줬어요,digital
너무 마음에 드는데 사진 중심 맞추기가 넘 어렵네요    점점 나아지겠죠   배송도 빠르고 정말 예뻐요   ,digital
사진 그대로예요  이뻐요,digital
색깔도 너무 이쁘고 정말 마음에 들어요,digital
사용 편리하고 좋아요 가볍네요 ,digital
예뻐요 필름 남은 횟수도 나오고 좋네요,digital
그냥 그렇습니다 불량인 것 같아서 문의드리고 보내는데 정말 번거로웠습니다 다신 구매하고싶지않을 것 같아요,digital
너무 깜찍해요 좋아요 ,digital
옛날감성나네요 넘 좋아요 ,digital
보라색 사진이랑 똑같이 너무 예뻐요,digital
진짜 너무 이쁘고 좋아요,digital
제품 너무 마음에 들어요 선물도 좋아요,digital
맘에 들어요 재구매예정 ,digital
너무 금방써버려서    잘 쓰고있어용 좋은 추억남길게요 ,digital
필름값은 비싸지만 사진은 만족합니다 ,digital
배송빠르고좋아요   ,digital
배송도 빠르고 저렴해서 좋아요,digital
매번 주문합니다 빠른배송감사합니다  한번에 가득사는게 좋은거같습니다,digital
저렴하게 잘산거 같아요,digital
저렴하게 잘 구매했습니다 ,digital
좀 비싸네요 즉석사진필름은 감당이 어렵네뇨,digital
전반적으로 만족합니다 ,digital
동생 주려구매 했어요 필름가격은 사악하지만     가격이 저렴한것같아요 배송도 빨랐구요,digital
핸드폰으로만 사진을 찍다보니 예전감성을 잊게되어 구입했습니다 폴라로이드감성과 일회용카메라감성을 참 좋아합니다,digital
싸게산거같아요  만족만족,digital
완전좋아요 제주도여행에서 잘 썼습니다,digital
뽁뽁이 가득 퀵배송 잘 받았습니다 ,digital
배송 빠르고 상품 좋습니다,digital
무료 퀵 최고네요 주말에 출사 있었는데 주문하고 바로 받음   ,digital
응대도 친절하시고 제조일자도 빠르고 너무 좋습니다,digital
퀵서비스 무료 배송 좋아요   ,digital
잘받았습니다 감사합니다,digital
말해뭐해입니다     ,digital
배송빠르고 안전하고 좋아요   ,digital
성능에 놀랬 습니다  아주 만족하고 있습니다,digital
   재고 언제 들어오나 했는데  정말 빨리 보내줘서 좋네요  ,digital
저렴하게 구매할 수 있었던 데다가 서울 무료 퀵 배송까지 가능해서 좋았습니다  물품도 정품 새제품으로 잘 받았습니다 ,digital
배송도 빠르고 좋습니다 ,digital
유통기한도 넉넉하고 좋네요,digital
개꿀템 싸게잘샀어용 ,digital
아이가 좋아해요  편하게 잘 사용하고 있어요,digital
다른몰보다 싸게 구입했어요  배송도 빠르고,digital
오랜만에 쓰려고 샀네요   ,digital
좋은 가격에 잘 구매했어요 ,digital
후지인스탁스미니필름 팩 잘받았습니다,digital
너어무 맘에 들어오,digital
어우아타너 아터너터너  ,digital
딸아이가 필요해서 주문했어요 ,digital
배송이 빨랐어요 ,digital
잘사용 하고 있어요,digital
비교적 싸게 잘 샀어요 ,digital
만족해요 잘 사용할꼐요,digital
적당한 가격으로 구입했어요,digital
저렴하게 잘샀어요  ,digital
저렴하게 잘 샀어요  ,digital
좋아요 또 구매할 예정이예요,digital
아주 양도많고 좋아요,digital
이쁜사진많이찍을게요 ,digital
빨리 배송되서 아이가 너무 좋아했어요,digital
가격 맛 모두 좋아요 ,digital
좋아요 좋아요 좋아요,digital
괜찮은 가격으로 잘 구매한거 같네요,digital
좋아요  늘 사용하느 제품입니다 ,digital
저렴하게 잘 샀어요 좋아요,digital
굿굿 좋아요    ,digital
사진과 그대로입니다 ,digital
변함없는 제품   ,digital
배송도 빠르고 제품도 너무 마음에 들어요,digital
선물용으로 구매했는데 좋네요,digital
폴라로이드 오랜만에 썼는데 넘 좋아용 싸게 잘산거 같아용,digital
늘 구입하던거라서 좋아요   ,digital
자주 구매하는 편입니다 ,digital
빠르게 받았어요  좋아요,digital
저렴하게 잘샀어요  ,digital
싸게 잘 샀습니다   ,digital
배송 빠르고 좋았습니다  덕분에 잘 사용했네요,digital
좋아요 완전 좋아요,digital
배송 빠르고 좋아요,digital
배송 빠르고 좋네요,digital
무난하게 잘 쓰고 있어요 ,digital
저렴하게구입했어요,digital
배송빠르고좋아요    ,digital
할인하길래 샀어요 좋아요 굿굿      ,digital
사이즈가 미니미 해서 책상 책장 침대 위 등 두기 좋아요    아이 잘 때는 침실에서 움직임 감지해서 알려줘서 저녁에 사용하기 너무 좋아요  낮에는 공부방이나 낮에 두고 사용하는데 휴대도 간편하고 사용법도 간단해서 쉽게 사용하고 있어요    저장 공간도 넉넉하고 저렴한 가격에 좋은 상품 원한다면 추천해요 ,digital
잘받아서 잘쓰고 있어요,digital
색깔도 너무 이쁘고 폴라로이드 색감도 정말 예쁘게 나오네요  ,digital
  살되는 조카 생일 선물로 샀어요  엄청 예쁘다고 좋아하네요,digital
생각보다 사진이 잘 안찍히네요 연습하다가 필름 한통 다 썼어요 플래쉬 끄는 기능도 있었으면 해요,digital
카메라고민 많은분들 이거 사세요 짱 편하고 좋아요,digital
폴라로이드는 역시 인스탁스,digital
쓰고 있던 제품이 고장나서 구매했는데 디자인도 예쁘고 맘에 쏙 들어요,digital
아직 안 써봤는데 색은 예쁨,digital
여자친구 선물로샀는데 사진도 잘나오고 좋아요,digital
좋아요  같이 필름도와서 잘 쓰고 있습니다 ,digital
여자친구 선물로 구매했는데 엄청 좋아해요 색상도 이쁘고 사진도 뽀 된거 처럼 이쁘네요,digital
하자 없이 너무 마음에 드네요,digital
좋아요  잘 받았습니다 ,digital
양이 조금 많지만 한꺼번에 사야 조금 싼거 같아서 주문했습니다  장당 가격 생각하면 열심히 찍기에 부담스럽지만 한동안 잘 쓸거 같습니다,digital
싸게 잘샀어요 사은품 앨범이 무척 유용해요,digital
저렴하게 잘구매했습니다 ,digital
진짜 가격 너무 좋게 잘 산거 같아요         미니 앨범도 이쁘고     짱짱 ,digital
필름이 많이 필요했는데 앨범까지 같이 구매가능해서 좋았습니다  ,digital
서비스도좋고 양많엇 굳,digital
배송도 빠르고 좋아요   ,digital
좋아요   잘쓰겠습니다 ,digital
저렴한가격에 잘 구입합니다,digital
좋아요  잘 받았습니다 ,digital
배송 빠르고 좋아요 ,digital
배송도 빨랐고  싸게 잘 산 것 같아요 ,digital
배송 빠르고 상품도 좋습니다 ,digital
착한가격에 잘 샀어요   감사합니다 ,digital
잘 구입한것 같아요,digital
배송 품질 만족합니다,digital
잘 사용 중입니다  ,digital
배송이 빨라서 좋습니다  ,digital
싸게샀습니다 쿠팡보다,digital
결혼식장에 이용하려고 구매했어요 ,digital
싸게잘구매한거같아요 폴라로이드인지알았는데 폴라로이드는아니네요   그냥 바로인쇄가능한카메라 가격대비 쓰긴좋아요 화질도그런대로괘안음,digital
배송도 빠르고 제품도 좋아요,digital
아이 크리스마스 선물로줬어요,digital
디자인도 좋고 예뻐요,digital
이뻐요  너무잘사용하고 있습니다,digital
기존에 사용하던 웹캠은    화질에 끊김도 많아서 불편함이 많았는데 알아보던중에 미지아 웹캠을 발견했어요  귀엽게 생긴 모양에 심플한 디자인이 깔끔하고 무엇보다도 화질이 좋네요  확실히         보다 선명하고 뛰어난 화질에 모터 소음도 그리 크지 않습니다  야간에도 나이트비젼 기능으로 흑백의 영상으로 촬영되며 적외선    가 노출되지 않아 훨씬 고급스럽습니다  마이크로    카드는 최대      까지만 지원된다고 하는데 좀 아쉽네요  요새는 보통       이상 지원되는 제품들이 많잖아요  전원 케이블은    정도 길이인데 ,digital
가성비 최고  저렴하게 구매했어요,digital
감사합니다 잘쓰고 있습니다,digital
 대를 구입해서 연결 했는데  한대만 작동 돼요  ,digital
아기가 생겨서 불안한 마음에 구매했는데 한번 설정이 번거롭지 사용하는데는 너무 편합니다 완젼 강추합니다,digital
생각보다 빨리오고 굿굿,digital
깔끔하고 성능도 쓸만합니다  설정도 쉽고 좋네요  메모리카드를 추가로 사야해서 그것 만 좀 아쉬움,digital
   사용하다   바꾸었어요 주위분들이   가 최고래요 저도 열심히 출사 다니면서 행복하게 살게요,digital
빠른 배송이 좋았고 포장도   이 팍팍 넣어서 포장 하셔서 좋았습니다  가격은 최저가보다 좀 더 줬지만 만족합니다 ,digital
배송도 빠르고 포장상태 좋습니다 ,digital
       월 제품입니다  잘 받았습니다  맘에들어요   ,digital
매장에서 보고 고민하다 주문했어요  역시 신세계몰에서 저렴하게 구매할 수 있어 너무 좋네요 ,digital
고민하다가 사게 는데 완전 잘 쓰고있고 배송도 빨라서 좋아요 ,digital
매우 잘 받았습니다 감사합니다,digital
베스트셀러 제품이니  만족합니다,digital
역시 오막포 짱이네요     방문수령해서 받았어요 ,digital
최고예요 카메라는 캐논,digital
   사용하다   바꾸었어요 주위분들이   가 최고래요 저도 열심히 출사 다니면서 행복하게 살게요,digital
매우 만족합니다 ,digital
배송 안전하게 잘 받았습니다 ,digital
배송이 안전하게 되었습니다  감사합니다 ,digital
최고예요 적극 추천합니다,digital
아주아주 마음에 들어요 오프라인에서는 거의 안팔아서 잘샀습니다   ,digital
상품 안전하게 잘 도착했습니다  감사합니다 ,digital
상품 안전하게 잘 도착했습니다  감사합니다 ,digital
빠른배송감사합니다   좋아요,digital
배송 빠릅니다 적극 추천합니다,digital
배송 빠르고 상품 만족합니다 ,digital
선명하고 화질도 좋습니다,digital
캐논 카메라 좋아요,digital
배송 빠르고 상품 만족합니다 ,digital
배송 빠르고 상품 만족합니다 ,digital
배송빠르고 상품도 만족합니다 배송빠르고 상품도 만족합니다 ,digital
주말 껴서 배송이  일정도 걸렸어요  작고 이뻐 한손에 꼭 들어옵니다  기존 쓰던건 같은 렌즈써도 좀 무거웠는데 친구처럼 같이 잘 다닐것 같네요  흰색 사려다 검은색 샀는데 역시 전 검은색이 암튼 가벼워서 좋아요  참 메모리는 따로 사야하네요 ,digital
넘 좋아해요 좋아요  ,digital
배송 빠르고 상품 만족합니다 ,digital
좋아요 배송 빨리 도착해서 좋았어요 ,digital
좋아요 좋아요 좋아요,digital
상품 잘 받았습니다  뽁뽁이로 잘 감싸져서 온전하게 받았습니다  제품 너무 예쁘네요  ,digital
가성비 좋네요   ,digital
고심 끝에 구매한 저의 첫 카메라  여기저기 가격 비교하다가  믿음직한 쇼핑몰 카드사 할인이 가능한    몰에서 주문했습니다     기본 구성품으로 스트랩줄  렌즈캡  렌즈캡 카메라 연결선 등이 들어있었습니다   사진  참고     사은품으로 자동렌즈캡과 카메라 케이스  여분의 배터리를 받았는데요  사진  참고  카메라 케이스는 여러 리뷰에서 보았던 악평   에 비해 생각보다 견고해서 휴대시 잘 쓰고 있습니다  위 아래 분리가 가능해서 평소에는 아래 부분만 끼워서 다니고 있어요   사진  참고  케이스와 함께 있는 스트랩줄,digital
사무실 비품이라 겉만 봤지 실제로는 못써봤는데 똑딱이로서는 비싸고 좋은 상풉입지요 네네네  ,digital
잘받았습니다 배송도빠르고 제품도 확실하구 택배박스부터 파나소닉이내여 기분좋게 잘쓸게요  ,digital
배송도 빠르고 제품도 좋습니다 ,digital
가벼워서 들고다니기 좋네요,digital
사은품 케이스 챙겨주셔서 너무 좋아요 ,digital
파나소닉 루믹스 가볍고 좋습니다 ,digital
예약구매라 싸게산듯,digital
