reply,category
추천해요 강추 배송도좋아요,refresh
요플렛억 넣어 먹으려고 구매,refresh
키위가 변비에 좋다해서 구입해봄 싱싱하네요 알도 생각보다 커요,refresh
아직 맛보기 전이지만 맛있길 바라며     ,refresh
갈아서 주스로 마실거에요,refresh
후숙별로 무른것이 와서 ,refresh
그린키위가 엄청 씽씽한게 와서 후숙중입니다 제스프리 키위 좋아요,refresh
달고 후숙안해도되니까 편함,refresh
먹기좋게 적절히 익었어요  그렇다고 무르거나 신선하지 않은건 아닙디다  몇일 더 두고 먹어도 괜찮았어요 ,refresh
단단하고 당도도 조아요,refresh
최고예요 ,refresh
최고예요 ,refresh
최고예요 ,refresh
정말 달고 맛있었습니다,refresh
   일 정도는 더 후숙해야 먹을 수 있는 정도네요,refresh
보통사이즈  개 둘어있고 단단하면서 신선했어요,refresh
맛있는데 가끔 과숙된것이있음,refresh
단단한거  개입이예요,refresh
 개 들었고 작아요,refresh
식후 디저트로 하나씩 먹으면 입가심에 좋습니다 ,refresh
생각보다 너무 익어서 별로였어요,refresh
좋아요 만족합니다  ,refresh
맛있게 잘 먹었어요  재구매 의사 있어요 ,refresh
맛있어요  계속 구입할겁니다,refresh
신맛이 없어서 달콤하고 부드러워 맛있어요   ,refresh
강력추천합니다   ,refresh
자주 이용하는 제품입니다,refresh
좋어요 굿굿 포장도   ,refresh
두개가 물러져서 버렸어요   배송시키면 이부분이 항상 아쉽네요,refresh
좋아요  좋은 제품이예요 ,refresh
세일해서 구입했어요,refresh
세일해서 구입했어요,refresh
세일해서 구입했어요,refresh
좋아요    ,refresh
맛이 있는 것입니다 ,refresh
좋아요 좋아요 좋아요,refresh
한개는 물러 있어서 좀 그러네요,refresh
재활용박스가 아닌 이마트 전용박스에 포장해서 배송되니 좋습니다 ,refresh
가성비 좋고 괜찮은 상품 매번 구매 합니다,refresh
가성비 좋고 괜찮은 상품 매번 구매 합니다,refresh
저렴하게 잘 샀어요,refresh
맛나게 잘 먹었어요,refresh
맛있고 아주 좋아요  ,refresh
감사하게 잘 받았습니다 ,refresh
레몬키위청 담그니 맛이 좋네요,refresh
자주 애용하는제품입니다,refresh
너무 시고 딱딱해서 익혀먹었어요,refresh
맛있고 신선합니다 추천햐요,refresh
잘먹었어요 애기 간식으로 구매했어요,refresh
포장과배송상태좋았읍니다 한번에 먹기에 알맞은 크기었어요 키위나참다래는 자주 먹어요,refresh
좋아요 자주이용하고있어요,refresh
최고예요 ,refresh
달고 적당히 시고 너무 맛있음,refresh
믿고 자주 구매합니다 많이 파세요,refresh
좀더 후숙하니 달고 맛있어요 ,refresh
키위는 맛있지 키위새인가,refresh
한개는 물러 있어서 좀 그러네요,refresh
자주 먹어요 좋습니다,refresh
좋아요 자주 구입할듯요,refresh
배송 빠르고 좋아요 ,refresh
신선하고 괜찮습니다,refresh
후숙을많이해야했어요,refresh
늘 주문하는 제품이에요,refresh
   구라길래  개짜리 오겠지 했는데  개짜리가 왔네요  맛도 좋고 아주 만족합니다 ,refresh
살짝 새콤했지만 맛있게 잘 먹었습니다,refresh
국산이라 좋네요    ,refresh
   냉장보관중인데 아짓도 덜익엇어요 오래보관되니 저는 좋네요     먹고싶을때 하루전날쯤빼놓으면될듯해요,refresh
항상 시켜 먹어요 좋아요,refresh
너무 안익어서 와서 바로 못먹고 한참 후숙 후에 먹었어요 ,refresh
생각보다 달지않지만 좋아요,refresh
좋아요  신선합니다  ,refresh
맛있게 먹었습니다 만족합니다,refresh
이마트에서 그린키위는 몇년째 실패에요    뻣뻣하고 떫어요    후숙도 안돼고 계속 뻣뻣한 상태  다른 후기 분들은 맛있다는데 왜 저만      결국 하나도 겨우 먹고 나머지는 못먹고 버렸어요    속상해요,refresh
쓱배송으로 편하게 주문했어요 신선하고 맛있어요,refresh
유기농이라 아기줄려고 구매했는데 달콤 맛잇게 잘 먹었습니다,refresh
신선하고 새콤하네요  많이 달진 않아서 아쉬웠어요,refresh
간만레 구입해 봅니다,refresh
불고기 하려고 샀어요,refresh
좋아요 매번 시켜먹고 있어요,refresh
시고 물러서 억지로 먹었네요,refresh
만족입니다 만족입니다,refresh
만족입니다 만족입니다,refresh
빠른 배송 감사합니다,refresh
유기농이어서 인지 쉽게 무르는듯해요,refresh
잘 받았습니다 감사합니다,refresh
맛은 말할 필요없쥬    또 먹고팡 ,refresh
유기농 참다래 자주 삽니다,refresh
너무 맛 있어요   ,refresh
재구매했어요 감사합니다,refresh
재구매했어요 감사합니다,refresh
맛있네요 좋아요   ,refresh
맛있네요 좋아요   ,refresh
너무 맛있어서 자주 구매,refresh
유기농인데도 저렴 하게 구입 했네요,refresh
후숙해서 먹었는데도 내입맛에는 너무 시었어요,refresh
키위가 시큼하니 나쁘지 않아요 비타민충전,refresh
신선하고 맛있어요   냉장고 넣으니 오래보관,refresh
품질이 마음에 들어 재구매 할게요,refresh
재구매합니다 좋아요,refresh
맛있게 잘 먹을게용,refresh
재구매입니다 잘사용하고 있어요,refresh
좋아요  좋아요  좋아요  좋아요  ,refresh
약간 물렁해서 먹기 좋아요 너무 딱딱한것은 숙성시켜야 되거든요,refresh
빠른배송 감사합니다,refresh
좋은 상품을 잘 받았습니다 ,refresh
음식에 활용도가 많아요,refresh
싱싱하고 안 무르네요,refresh
맛있어요  상큼해요,refresh
아이들이 키위를 좋아해서 세일할 때 구매,refresh
좀 더 후숙시켜 먹으니 맛있어요,refresh
제주참다래 싱싱하고 좋아요,refresh
후숙해서 먹으면 굿,refresh
잘받았습니다 마니파세요 감사합니다 잘받았습니다,refresh
배송도 빠르고 좋아요,refresh
일반적으로 무난하게 사용할 수 있습니다,refresh
전부다     쯤은 물먹은 것처럼 상태가 별로 맛은 좋아요,refresh
매우 만족합니다 ,refresh
맛있어요 오랜만에 키위라 그런가,refresh
만족입니다 만족입니다,refresh
단것도 있고 아주 신것도 있고    섞여있음,refresh
키위 왠지 요즘은 국산밖에 안보이더라구요 맛은 뉴질랜드산이 더 있음  ,refresh
익혀먹는다고 아직 못먹었는데 맛있겠죠   ,refresh
좋아요 잘 사용 중이에요,refresh
맛이좋습니다    ,refresh
새콤달콤 맛있네요  ,refresh
상태 좋고 잘사용하였네요,refresh
역시 이마트물건이 제일 싸고 좋아요,refresh
배 급하게 주문함 맛은 쏘쏘해여 굿,refresh
할인쿠폰 적용 되니 저렴하네요 맛까지 좋길 기대해봅니다,refresh
달고 맛있어요 아이가 너무 잘먹었어요,refresh
요즘 배가 신선하고 맛있어요,refresh
항상 이것만 구매합니다  맛있어요,refresh
좋아요  만족합니다   ,refresh
배송 잘 받앗어요  늘 감사해요 ,refresh
너무너무 좋아요   ,refresh
이마트 과일이 원래 그닥 맛이 그래요  ,refresh
최고예요 ,refresh
크고 달고 맛나네요,refresh
알은 좀 작지만 달아서 맘에 듭니다 ,refresh
목아파서 구매 시원하고 달아요,refresh
김장에 쓰려구요 싱싱해요,refresh
좋은 상품 고맙습니다 ,refresh
배 좋아해서 샀는데 아삭하고 맛있어요 ,refresh
배가 맛나요  달고 시원해요  ,refresh
단맛이 살짝 아쉽지만 시원하고 먹을만해요,refresh
배송도 빠르고 포장도 꼼꼼하게 잘 돼서 왔고 신선한데 배가 사과 크기만하게 작아요  ,refresh
역시 이마트물건이 제일 싸고 좋아요,refresh
좀 덜 달았지만 잘 먹었습니다,refresh
저탄소라서 사봄 근데 저탄소가 모지 ,refresh
좋아요   좋아요  ,refresh
늘구매해서 먹는거에요 좋아요,refresh
신선하고 맛있어요  ,refresh
언제나 재구매해요  맛있어요 ,refresh
맛은 보통입니다 먹을만해요,refresh
알이 야구공 만해서 그리 크지는 않습니다만  씩어서 바로 배어 먹기에는 딱 좋은 크기입니다    색감이나 향은 전형전인 사과   ,refresh
맛없었어요   단맛보다 맹맛에 가까웠어요  ,refresh
맛있게먹고있는 저탄소배,refresh
저는 배끓인물 먹으려고 산거라 상관없었지만  개중 멍든게  개였어요  크기도 작아요   ,refresh
계속 나쁘지 않게 왔었는데 마지막엔 버릴 배를 주셨군요 다 멍들어  개중  개 버리고 남어진 도려내서 하나 건진듯,refresh
포장상태 꼼꼼하고 신선하네요,refresh
맛있어서 늘 구매해요,refresh
좋아요 좋아요 좋아요,refresh
손상없이 청결하게 잘배달됨,refresh
자주 구매하는 상품입니다 ,refresh
빠른 배송 너무 좋아요 근데 늘 하나 이상에 불량이나 하자가 있어서 다른 곳도 번갈아 이용중 입니다,refresh
물컹 하고 맛도 없어요  ,refresh
좋아요 추천드려요 빨라요,refresh
최고예요 ,refresh
최고예요 ,refresh
친환경 배 맛있어요  ,refresh
좋아요 좋아요 좋아요 ,refresh
싱싱하고 달고 맛있네요,refresh
배 싱싱하고 맛 좋아요  ,refresh
자주 구매합니다  좋아요 ,refresh
자주 구매합니다  좋아요 ,refresh
마음에 들어요  ,refresh
유기농이라 이유식하려고 샀어요,refresh
늘 시키는 제품이에요 좋아요,refresh
늘 구매하고 있어요,refresh
맛있는게 와서 다행 ,refresh
맛있어요 정말 맛나요,refresh
배가 물기가 많아야 달고 맛난데 좀 고운 모래알 같은 느낌으로 당도가 약간 부족해요  배는 달고 맛난거 사기가 쉽지 않네요 ,refresh
크진 않지만 아삭아삭하네요,refresh
시원하게먹으면 먹을만합니다 단맛은별로없네요,refresh
 개왔는데  개빼고 다 버림   겉은 멀쩡한데 막상 먹어보면 충격적인 노맛이라 헤어나오기힘듬 ,refresh
저렴하니 싱싱해요 ,refresh
이미 배를 하나 먹고 발견해서 교환이나 반품 신청은 못하는데요  배가 깨져있거나 검은 얼룩이 있습니다  저탄소인증이라 그런걸까요     아쉽습니다 ,refresh
저탄소인증 배 조아요,refresh
아주달진않지만 먹을만해요,refresh
아이가 배를 좋아해서 샀는데 나름 괜찮게 달았습니다,refresh
싱싱한 건 좋았는데 맛은 시원하긴 하나 달지 않고 밍밍했어요,refresh
좀 멍든게 있었지만 맛은 괜찮아서 그냥 먹습니다,refresh
바로 안먹구 몇일 있다가 먹었는데 달구 맛있어욥 ,refresh
크기는 소중사이즈 정도인데 맛 괜찮아요  과즙 당도 있어요  ,refresh
너무 맛이 없어요 추석전에 딴 배인줄은 모르겠지만      ,refresh
맛있어요 늘 주문하던겁니다,refresh
신선하게 손상없이 잘배달됨,refresh
달달하고 괜찮았어요 ,refresh
배송잘받았어요   ,refresh
배가 크고 맛있어요  ,refresh
가성비가 정말 좋습니다 ,refresh
단맛은덜해요 물끓여먹으려구요,refresh
최고예요 ,refresh
배 맛있어요  자주 사먹어요,refresh
중간크기 배 개 들어있어요 달고 맛있어요,refresh
맛있었어요 아플때 잘 먹었네요,refresh
저번 배가 너무 맛없어서 고민하다 샀는데 맛있네요,refresh
크기는 작은데 맛있어요,refresh
싱싱한데 아직 단맛은 그닥 없네요 ,refresh
달고 물많고 맛있어요,refresh
달달하니 맛있어요 재구매예정이구요 흠집없이 잘 왔습니다,refresh
크기는큼직해서좋은데그리달지는않습니다,refresh
달고 아삭하고 맛있어요,refresh
단맛이 강하지 않았습니다,refresh
늘 구매하는 제품입니다 ,refresh
시원하고 달고 맛나요,refresh
너무비싸졌지만 좋아요,refresh
별모양 신기해요 맛도 일품,refresh
항상 잘 먹고 있습니다 ,refresh
역시나 굿굿굿 입니다,refresh
싱싱하고 달달해요  맛있어서 자주 구매해요 ,refresh
맛이 없네요 방울토마토보다 못해요,refresh
매일 먹는 토마토 입니다  ,refresh
조금 독특한 맛입니다 ,refresh
꼭지를 제거하면 별이 나와요  맛은 그냥 토마토보다 신거 같아요 ,refresh
와우   토마토 정말 맛있어요  ,refresh
일반 방울토마토 질릴때 가끔 럭셔리 별토마토 주문해서 먹습니다 ,refresh
잘받았습니다 감사요,refresh
별토마토 오동통하이 맛있습니다,refresh
신선도 떨어져  마감세일이라해서 못먹는걸 보내면  그건 아닌듯한데,refresh
별토마토 맛있어요 신선도만 좀 더 있었으면,refresh
사무실에서 잘 사용 하고 있습니다  감사합니다,refresh
보관이 오래 안가고 근데 맛은 무난하고 이뻐요,refresh
토마토 정말 좋아하는데 맛있고 흐물거림도 늦게와서 오래먹었습니다    좋아요  ,refresh
이 토마토를 알게 된 후부터 계속 구매중입니다 ,refresh
최고예요 ,refresh
너무비싸졌지만 좋아요,refresh
상콤하고 약간은 짭쪼롬한 맛인데 흑토마토보다는 짠맛이 덜해요 안에 예쁘게 자리 잡은 별도 귀엽습니다,refresh
자주 이용하는 상품이에요  좋아요,refresh
그냥 재미로 별모양보는 재미로 한번으로 만족합니다 토마토맛은 별로인듯 ,refresh
나름 괜찮았습니다 ,refresh
빠른 배송 좋은 가격 좋은 제품 감사 드립니다 ,refresh
별모양도 이쁘고 싱싱하고 맛있네요,refresh
세일할때 저렴하게 잘 샀어요 싱싱하고 맛있어요,refresh
맛있어요 아삭하니 몇번째 이거만 주문해먹네요,refresh
신선도가 떨어지는 상태로 와서 몇개는 버렸어요,refresh
단단하기보단 좀 무른 제품이 왔어요 당도는 평범했습니다,refresh
물러서 터지고 곰팡이 핀 거 빼니까 반절 남습니다,refresh
그냥 저냥 애들이 크게 조아하진않음,refresh
배송 상품 만족합니다 ,refresh
최고예요 ,refresh
싱싱하고 맛나요   ,refresh
아이가 좋아해서 구매해요 ,refresh
보통이에요 ,refresh
맛있어요 여러번 재주문해서 먹고 있어요,refresh
신기해서 한번 사봤습니다 ,refresh
좋아요 항상 배송도 빠르고 좋은 상품 감사합니다,refresh
토마토가 안신선해여  ,refresh
처음구입해서먹어보니 다른토마토보다 크고달아요,refresh
단단한거와 물렁한게 같이들어 있네요  맛은 나쁘지 않아요,refresh
매번 주문하는 제품이예요 ,refresh
계속주문해서 먹는데 이번에는 싱싱하지않네요 실망스러워요,refresh
단단해요 저번에 시켰을 때는 꼭지가 다 따져 있어서 이번에도 그럴 줄 알고 샀는데 꼭지가 붙어있어서 좀 귀찮았어요,refresh
토마토  좋아요  신기해요,refresh
특이한 맛의 토마토인듯  맛은 괜찮아요  ,refresh
별토마토처음먹어봤네요 뒤에꼭지부분이별모양이라 그렇군요 달지는않고 너무많이익어서 물렁물렁했어요 터지기직전이라 반은버리고 반정도먹었네요 조금짱짱하면그나마나을텐데 에휴 다시는구매안할듯요,refresh
신선하지도않고 달지도 조금신맛에 약하디약한 토마토맛이예요,refresh
아이가 이 토마토 좋아해요,refresh
너무 너무 맛있어요 강추입니다,refresh
진짜 맛있어요 강추입니다,refresh
좋아요 또 살께요 ,refresh
토마토 맛있너요 식감도 아주 훌륭하고 살짝 달큰한듯 상큼해요,refresh
한입에    번 베어 물어야함 한입에 씹으면 씨 발사할정도 크기가 여러개,refresh
이거 팔다 안 팔다 하는데 지속적 판매 바람,refresh
항상 주문하는 거에요,refresh
단단하니 새콤하네요 싱싱해요,refresh
맛나요  맛나요  굿굿 ,refresh
배송도 빠르고 제품도 좋아요 ,refresh
걍 재미삼아 구매해봄,refresh
집에서 맛있게 먹었어요,refresh
저렴하게 잘 구입했습니다 ,refresh
자주 구매해서 먹는토마토입니다 새콤달콤 맛있어요,refresh
그냥 토마토에요 달달이 아님,refresh
알이 굵지만 맛은 그냥   ,refresh
스테비아토마토인줄 알았는데 일반 토마토 그래도 맛나요,refresh
언제나 추천하는 맛도 가성비 최고지요,refresh
마켓컬  오아  보다 리뷰적립혜택이 적어요 물가는 오르고 소비자혜택은 줄이고   팍팍하네요,refresh
가격대비 너무 비싼데 맛있어요,refresh
방토같다는 후기를봐서 크기도 방토일줄 알앗는데 탁구공만해요 깜빠리토마토처럼 ,refresh
저번에 먹었는데 아삭하니맛있길래 주문햇어요,refresh
