reply,category
쓱 픽업 구매 불만사항부터 적습니다 픽업시간이 넘어도 준비되었다는 메세지를 받지 못해 안내센터에 전화했는데 그 메세지못받으면 못받는다는 어이없는 대답에 해당매장번호문의 하여 직접 전화했습니다 그쪽에서 확인이 안되어 전화받고 처리해서 시간내 픽업했네요 직원분들이 주문확인을 안한것 같았습니다 가격에 대해 만족한거 적습니다    우승기념으로 할인쿠폰받고  모아두었던 쓱머니와 현대카드포인트  천점 사용으로   만원대로 진짜 저렴히 구매했습니다 사용은 잘되고 있으며 진짜 펜이 너무 영롱하니 예쁩니,digital
매장가서 직접 확인후 가져올수있어 좋았어요 가격도 비교시 젤 저렴했어요 지금 잘 쓰고 있어요,digital
픽업으로 싸게 잘 구입함,digital
좋은 상품 고맙습니다 ,digital
안내해주시는 분이 친절하고 좋았습니다 ,digital
꼭 필요했던 제품 꽤 좋은 가격에 잘 구입했습니다,digital
픽업상품이라서 좋았습니다,digital
패드랑 픽업으로 빠르게 잘 받았어요,digital
픽업해서 받을 수 있어서 편하고 좋았어요,digital
요즘 가격이 다 올라서 부담인데 그나마 인상 전 가격대로 산 것 같아서 좋아요   굿굿 배리 굿,digital
너무 싸게 잘 샀어요  ,digital
매장에서 안전하게 잘 수령했습니다  훨씬 빠르게 받을 수 있어 너무 좋았습니다 ,digital
요기가 현재 최저가에요     픽업 서비스 좋아요    잘 사용할께요,digital
애플 악세사리는 저렴하게 간다고 짭 쓰다가 결국 돌고돌아 정품 찾음  걍 바로 정품으로,digital
분실해서 급하게 다시 구입했어요 저렴하고 픽업도 가능해서 너무 편해요,digital
아주 좋아요 아이패드랑 픽업전용으로 같이 구매했는데 넘 만족스러워요 고민 많이 했는데 사길 잘했네요 강추,digital
픽업으로해서 저렴하게 잘 샀습니다 매우 만족해요 엘라고 모나미 케이스 끼웠더니 더 귀엽네요 꺅 매장에서 바로 픽업하는거 당일에 하니까 매우 편하네요   ,digital
저렴하게 잘 샀어요 제조일도 최신이고  팍업도 편리했어요 ,digital
좋은 가격에 잘 구했어요   ,digital
저렴한 가격  좋은 성능 마음에 듭니다  직원분의 친절하고 꼼꼼한 설명도 넘 마음에 들었습니다 ,digital
제품 포장 및 배송 상태도 좋고 제품도 이상없이 왔습니다 기대가 됩니다,digital
비싸기는 하지만 감성 기능 편의 만족합니다 ,digital
픽업으로 다 저렴하게 절 구매한 것 같아요  만족합니다 ,digital
아이패드에어 를 먼저 구매하고나니    펜슬이 사고싶어지더라구요   마침 할인적용되서 저렴하게 구매했습니다  이마트 픽업이라 조금 번거롭긴하지만 빨리받을수 있는 장점이있네요 ,digital
너무 잘 사용하고 있습니다 여기가 제일싼것 같아요   ,digital
미아점 에 있는 이마트 에이스토어에서 일하시는 남성분 말이 아 다르고 어 다르다고 굉장히 불쾌감을 주시네요  기본적으로 서비스 종사 하시는 업종에 일하시면서 응대 방법이 참 잘못 됐다고 생각합니다 ,digital
가지고 있는 패드와 호완이 안되어 버리게 되었네요  제가 잘못한거지만 아쉬운것은  가지 입니다     홈페이지에 호완관련 내용을 별도 카테고리로 표현해주시기 바랍니다     픽업제품이지만 픽업매장에서도 패드와 호완 확인했느냐고 한번만 물러주시기 바랍니다 ,digital
픽업상품 처음 구매해봤어요  빨리 받을 수 있어서 좋았고 쿠폰과 카드할인 적용해서 만족스런 쇼핑이었습니다  그림그리려고 구입했는데 역시 필압이   애플은 가격이 유일한 단점이란 생각이 듭니다 ,digital
아이패드 바꾸면서 펜슬도 사야해서 픽업으로 받았네요,digital
잘 사용하겠습니다  좋은 금액에 잘 샀어요  직원분도 친절하시네요,digital
펜슬 잘 구매했어요,digital
다른곳보다 가격좋고 가까운지점으로 직접픽업하니 바로수령할수있어 좋았습니다,digital
 년정도 쓰다가 갑자기 기기 작동이 되지앓아 재구매 했어요,digital
프로    세대 사서 펜슬 이 안되서 펜슬  새로 샀어요 귀엽네요 픽업도 신속하게 준비해주심,digital
애플 펜슬을 드디어 써 보네요  역시 명불허전입니다 ,digital
매장에서 직접 픽업 가능하니 더 좋습니다  포장도 잘 해주셨고  안내도 잘해주셨어요,digital
자석으로 붙는게 소지하기도 좋고  충전하기도 편해요,digital
비싸요   성능은 좋아요,digital
저렴하게 구매했어요  아이패드에 꼭 필요해요,digital
고딩아이 필기용으로 구입했어요  할인받고 저렴하게 구입  픽업할수 있어서 기다리지 않고 받았어요  ,digital
 년정도 사용하니 인식이 안되서 센터 가니 새로 구입하는게 저렴하다고  그래서 재구입,digital
매장 픽업으로 구입했어요,digital
넘 잘사용하고있오요,digital
애플 펜슬 픽업해서 찾아왔어요  펜슬 잘 되고 편리해요,digital
빠르게 집근처에서 쿠폰 사용해 저렴하게 구매했습니다 ,digital
픽업으로 완전 저렴하게 잘 구매했습니당    제조일자도 최신이라 좋아요 ,digital
애플펜슬 싸게 잘샀어용    애펜  쓰다가  쓰니 감촉좋고 맘에 드네용,digital
딸이 마음에 들어합니다,digital
좋습니다 픽업도 편리했구요,digital
저렴한 가격에 잘 샀어요   ,digital
픽없문제없이잘했고요 패드랑같이구매했는데 비싸요   대리인이 수령할수 있음 좋겠는데 좀 번거로웠어요,digital
영롱하네요 너무 좋습니다  ,digital
감사합니다,digital
좋아요     가격 빼고는 다 좋아요,digital
아이가 너무 좋아하네요  역시,digital
예약된 시간에 바로 수령이 돼서 좋았어요,digital
잘샀어요 스마일캐시도 받고 좋네요,digital
역시 펜이있어야해요,digital
가격이 더 저렴하면 좋겠어요 ,digital
픽업할수 있어 좋았어요 매장직원이 친절하세요,digital
싸게 잘샀어요 좋네요,digital
너무 저렴하게 구입했어요 너무 맘에 들어요,digital
맘에 듭니다  싸게 잘 샀습니다 ,digital
저렴하게 정품픽업을 잘 샀어요  ,digital
친절해요   감사합니다,digital
잘 쓰고 있습니다 ,digital
당일픽업해서 바로받았어요,digital
픽업 친절해서 좋아요,digital
    튄 쑈  댜  ,digital
역시 정품을 사야해요  짭플펜슬이랑은 비교안됨,digital
배송도 빠르고 보안도 좋아요,digital
가격에 고민이 되었지만    브랜드보고 구매하였습니다  잘 쓸게요   ,digital
배송도 빨랐고  제품도 마음에 쏙 듭니다  급하게 필요했는데 주문한 다음날 바로와서 좋았습니다 ,digital
다른분들도 다들 말씀하시는거지만   ,digital
가격이 사악하긴한데   프라이버시는 어느정도 커버되는 듯 하네요,digital
정면에서는 안낀거랑 별 차이없이 잘보여서 놀랐습니다  대각선에서는 안보입니다 ,digital
예전에도 사용해본거라 제품은 두말할 필요 없네요  가격이 좀 비싼거 빼면 다 좋아요 ,digital
보안필름이 필요해서 찾다가 선택했어요  가격은 좀 타 제품에 비해 비싼것 같은데 만족합니다,digital
매우 좋네요   사용 잘하고 있습니다  가격 및 품질 배송 등 모두 만족합니다  감사합니다 ,digital
늘 주문하는 상품이에요 ,digital
회사에서 쓰려고 구매했는데 잘쓰고 있어요,digital
좋아요 아주 좋아요   ,digital
좋습니다  좋습니다 ,digital
사이즈도 딱   사생활 보호에 필수겠지요,digital
굿굿굿굿굿굿굿굿굿굿,digital
머 말이 필요없는 제품이네요 만족합니다 ,digital
최고네요 최고네요 최고네요,digital
좋아요좋아요좋아요좋아요,digital
차단효과가 괜찮네요  ,digital
만족도   괜찮네요,digital
좋아요 쓰리엠 보안필름 ,digital
상품 만족입니다 ,digital
눈에 뭐가 낀듯 침침,digital
요즘 아이패드 재고가 있다가 없다가 해서 주문 취소될까 걱정했는데 다행히 잘 배송됐고 카드 할인 받아서 타 사이트들이랑 비교해도 더 저렴하게 구매했네요    뽁뽁이에 쌓여서 박스에 배송됐고 기기 상태도 좋아요 아주아주 만족스러워요 배송은    일 걸렸습니당 ,digital
제품 무시히 잘 받았습니다 ,digital
최고에요 아이가 좋아하네요,digital
좋은제품 잘 받았습니다    좋아요  ,digital
빠른배송 감사합니다   잘 받았습니다  ,digital
만족해요 배송빠르고좋아요,digital
학습하려 구입 했어요  ,digital
잘 받았습니다 잘쓸게요,digital
좋아요 잘받았어요 ,digital
역시 좋아요  금액도 저렴하게 산듯   기능도 더 좋아져서 좋네요   ,digital
고민은 만족을 늦출 분이네요 가지고 싶으니시면 과감하게 지르세요,digital
아주 좋은 가격에 잘 구입해서  잘 사용하고 있습니다 만족맘족,digital
아이 공부용으로 구매했어요 카드까지 할인되서 저렴하게 구매 배송도 약속한 날짜에 왔어요,digital
아이가 좋아하네요 저렴이로 출시했다고 하는데 쓰는사람이 만족하면되는거죠,digital
조카 입학선물로 구입했어요 너무좋아합니다,digital
배송 빠르게 안전하게 도착,digital
아주 잘쓰고 있습니다,digital
배송이 빨라서 좋았어요,digital
다른곳보다 조금 저렴하게 구매해서 잘 쓰고있어요,digital
유용하고 너무 좋아요,digital
입고걸어놓고 문자와서 잘샀습니다  선물인데 깔끔하게 배송되었습니다 ,digital
잘받았습니다  감사합니다 ,digital
배송도 나름 빨랐고 다른데보다 저렴하게 샀어요 선물로 구매한건데 좋아하네요 ,digital
안전하게 잘받았어요,digital
빠른 배송 너무 좋아요,digital
문제없이 빠르게 잘 받았습니다 ,digital
고민하다가 샀는데 잘 산 것 같아요 ,digital
할인에 배송도 바로왔고 상품 맘에듭니다 ,digital
빠른배송 감사합니다 상품 좋아요,digital
조카 선물로 사줬는데 좋아하네요 ,digital
저렴하게 잘 구매한듯하네요 ,digital
좋아요 역시 애플 믿고 구매해요,digital
잘 받았어요  잘 쓰겠습니다 ,digital
배송은 좀 느렸지만 그래도 안전하게 잘 받았습니다 감사합니다 ,digital
가격도 다른데보다 저렴하고 배송도 빨랐어요  상품도 좋네요 ,digital
좋기는 좋은데요 일부 웹이 최적화가 안되는지 안드보다 쓰기가 좀 불편함 ,digital
배송이 빨라서 좋았어요  ,digital
배송도 빠르고 싸게 샀어요,digital
배송까지 문제가 있긴했는데 잘 도착했네여 단지 포장이 너무 허술해서 반정도 뜯긴채로 왔네요    아이패드 박스도 좀 찌그러지고  ,digital
 차예약이었는데  발송이 엄청 빨리 진행되었습니다  포장이 꼼꼼합니다  생각보다 작지만  에플 제품이라 확실합니다 ,digital
빨리왓네요 잘쓰겠습니다,digital
예약판매로 구매했는데 빨리 왔습니다  잘 쓸게요 ,digital
크기도 적당하고 쓰기좋아요,digital
잘 받았는데 박스 상태가 너무 안 좋왔어요,digital
싸게 잘샀어요  가격대비 좋아요 ,digital
너무 잘 샀네요 근데 이제 품절이네요   ,digital
판매담당하시는 직원의 맞지도 않는 로봇같은 대응 이정도면   로 대체하는게 더 좋을 것 같음,digital
역시 아이패드 미니네요 가지고 다니기도 편하고 좋습니다,digital
안전하게 뽁뽁이에 포장되서 왓엉 ,digital
좋습니다 배송빠르고안전하게왔네요,digital
애플은 처음 써보는데 생각보다 빨리 받았습니다 ,digital
배송빠르내요 너무좃아요,digital
잘삿슴니다 직접 픽업을 하러거서 신분들을 뷰여주고 매장에가서 친절한 설멸을 들엇슴니다 감사해요,digital
역시 맥북 속도 시원하구 비쥬얼 짱,digital
배송빠르고좋아요  ,digital
싸게 잘 샀습니다 ,digital
좋아요 저렴하게 구매했어요,digital
최고예요 ,digital
상태 초기불량으로 외관에 스크래치가 나있고 이거교환하려고 연락했더니 위니아에이드로 가라고 하네요 위니아에이드 갔더니 매장에서 해야되는 부분이라는데 자꾸 여기로 보낸다고 얘기하고 어떻게 하라는거죠  뭔가 이번제품을 구매하고 돈낭비 시간낭비에 스트레스까지 받네요 구매가 너무 후회됩니다,digital
바로 받을수 있어 너무 좋았습니다,digital
빠른배송 감사합니다 ,digital
강추합니다 저렴하게 잘 구매했습니다 배송빠르고 만족합니다 구성이 마음에 들어요  갤탭  쉴드  충전기  노트북커버 아주 강추합니다 잘쓸께요,digital
주말에 주문하고 화요일 도착했습니다 핑크핑크 예쁘네요,digital
뷰커버만 검은색이었어도 완벽했는데      그래도 라이브때 사은품과 같이 싸게 구입한거 같아 만족합니다,digital
행사 기다리고 있었는데 좋은 기회에 구입했습니다 가벼워서  가지고 다니기 편리합니다 감사합니다,digital
감사합니다 운 좋게 라이브 방송때 구입해서 저렴하게 구입했습니다 무엇보다도 두께가 얇아서 이쁘고  성능도 좋습니다,digital
진짜 잘 샀어요  크기도 휴대하기 정말 좋고 가볍고 대만족입니다   배송도 완전 빠르고 잘 사용할게요  감사합니다 ,digital
배송은 잘 받았어요  뷰커버는 활용도가 별로 없겠네요 ,digital
좋아요 배송빨라요 박스가 조금 찌그러졌어요 그외만족,digital
배송 진짜 빠르고 상태도 좋아요 저렴하게 잘산거 같아요  ,digital
안전하게 배송되었어요,digital
카드행사 등 이용해서 적당한 가격에 구입했어요 배송은 빨랐고 제품이야 뭐 유용하게 잘 쓰고 있어요,digital
너무 좋네요,digital
가격 저렴하게 잘 샀습니다 완전 좋네요,digital
빠른배송 상품도 안전하게 잘받았습니다  착한가격까지 만족스러운 상품입니다,digital
저희 딸이 필요한것같아서 샀는데 배송도 빠르고 상품도 매우 만족스럽게 잘 왔습니다 딸이 좋아하네요  ,digital
배송빠르게 잘 받았어요,digital
딸래미가 필요하다고 해서 구입했습니다 청구 할인까지 받아서 착한가격에 구입해서 너무 좋습니다 딸래미 만족도가 최고입니다,digital
빠르게  잘왔구요  좋아요   ,digital
인강 잘되요 작아서 더 좋네요,digital
엄청 빠른배송이 가장 마음에들고 디자인과 성능 또한 우수하네요,digital
싸게 잘 샀어요 그새 만원정도 가격이 올랐길래 취소당할줄 알았는데 온전히 배송이 왔습니다 이전 버전보다 가벼워져서 좋네요 색도 이뻐요 커버 씌울거지만   근데 펜도 본체랑 같은 색일줄 알았는데 펜은 검은색이네요,digital
공부 하려고 샀는데 빠르고 좋습니다 ,digital
좋아요  배송은 어쩔수 없이 늦죠 사전예약이라  그래도  일 더 걸린듯합니다  제품은 문제없고 좋아요,digital
갤럭시탭에스팔좋아요,digital
잘받았어요 빠른배송 감사합니다,digital
색상도 깔끔하고 디자인도 심플하고 굿이네요,digital
좋아요  좋아요  ,digital
빠르게 배송와서 놀랐어요 좋습니다,digital
좋아요  그라파이트가 제일 깔끔한듯,digital
가격 만족  배송 만족   ,digital
사고나니 가격이 다운됐네요  그래두 잘 사용하니 좋아요,digital
빠르게잘왔어요 굿굿임,digital
잘 받았습니다  디자인 예쁘고 좋아요 ,digital
색상도 고급지고 가지고 다니기에 딱인사이즈네요,digital
작은아이 인강 들으려고 주문했습니다,digital
배송 엄청빠르네요 추천,digital
배송도빠르고 제품이 좋아요  잘 쓰겠습니다 ,digital
배송이 넘 빠르네요 만족합니다,digital
배송 엄청 빨랐고 좋은 제품 잘 구입해서 좋아요,digital
구매합니다 좋아요  ,digital
빠른 배송 좋습니다,digital
갤럭시 탭    너무 좋아요,digital
저희 첫째딸이 너무좋아해용  감사합니다,digital
아이가 매우 만족하며 사용중,digital
안전하게 배송 잘 받았습니다  바로 작동해보니 잘 되네요 ,digital
잘쓰고 있어요  좋아요 ,digital
배송 정말 빨리왔어요,digital
물건 잘 받았습니다,digital
배송은 조금 느렸지만 제품은 좋습니다,digital
배송은완전느림 물건은나름쓸만함 ,digital
배송이 빠르고 너무 좋아요,digital
저렴하게 잘 구입했습니다,digital
주말에 집에서 업무 잔업을 위해 문서작업만하는 노트북이 필요했어요  그래서 최대한 저렴하면서도   가 잘 되는 메이저 브랜드 노트북으로 찾고있었는데 마침 아주 저렴한 가격에 살 수 있어서 좋았습니다  저는           추가해서 화이트로 구매했는데        원에 샀어요  이 가격에 노트북사기 어려운데 게다가 윈도우 정품까지 깔려있는 거라서 싸게 잘 산 것 같아요  실물도 깔끔하고 괜찮습니다  컴퓨터도 인터넷만 해봤지만 빠르고 잘 됩니다  단순한 작업만 하실 분들은 이런 가성비 노트북 추천드려요   굳이    만,digital
가성비가 좋아요 사용해보니 기본으로도 충분하고 속도도 빠르고 너무 좋아서 또  대 더 구매 하려고 생각중이에요 가볍고 배송도 무척 빨라서 놀랐어요 그리고 설치하는것도 어렵지 않았어요 추가로     업그레이드 시키면 더욱 더 좋을거 같아요 우리 집에서는 모두들 사용하고 있엇서  대가 더 필요할거 같네요,digital
컴터가 필요해서 가성비 좋은 사양을 찾다가 구매하였는데 가격 너무 착하고 사양도 쓰기가 너무좋습니다  집에서 개인용이 필요했는데 컴알못이라 이것저것 공부하고 매일 잘 쓰고 있습니다  감사합니다 ,digital
아이가 노트북 사달라고 해서 여기저기 둘러보다 발견했습니다  메모리  기가 찾았는데 알아보니 게임할것 아니면 별 차이 없다고해서 그냥   기가 로 가성비 값인 모델 찾았습니다  하드 업글도 시키고 아이 학습용으로 사용하기 너무 좋은것 같습니다  가격    만원대에 이정도 사양 찾기가 어렵죠 색상도 너무 이쁘고 단점은 갤럭시북보다 무겁다는점이죠   그것 빼고는 화면사양도 좋습니다 ,digital
아이들 학습용으로 여러가지 알아보다가 노트북 플러스 를 보게 되었는데 가성비가 좋은것 같아 주문하게 되었네요         에서 쓱 배송으로   거의 주문하고 이트후에 받아보긴 했지만 다음날에 온것처럼 배송 빠르네요 첫노트북이라 기대반 설렘반으로 언박싱을 해보니 역시 실물이 기대한것보다 휠씬 좋습니다  색상이 하얀색이라 디자인 깔끔하고 키보드 터치감도 좋습니다 아직 게임이나 전문용으로 쓸것이 아니어서 기본형으로 구매하였지만 속도 빠릅니다 또한 최신윈도우   이 기본설치 할수 있게 되어 있어서 윈도우 따로,digital
상품은 완전 만족입니다 그레이색상 고급져요 비싼 노트북 안부러운    강추입니당 배송에 문제가 있었지만 직원분이 친절하게 응대해주셨고 첫 노트북인데 잘 사용하겠습니다,digital
하루만에 왔어요     년된 데스크탑 버려버림  집에서 컴퓨터 자체는  달에 한번 킬까말까 라서 제일 저렴한걸로   아예 없으면 또 불편해서  흰색이라 좋아요  아     그리고     추가 키트    같은게 딸려오는데 전 용량 추가한게 없는데도 원래 메모리 추가를 위한 추가적인 해당 부품이 기본 장착이 안되어있고 따로 키트가 딸려와요  뭔지 몰라서 꼭 부착해야하는건지 알고 낑낑댐   ,digital
주문하고이틀만에도착했구요  노트북 가성비너무좋아요 친구도맘에든다고 구매한다고 링크보내줬어요,digital
빠르고 정확히 배송되었구요  화면크기  키보드 상태 양호합니다  사무용으로 가격대비 적정하네요  일단 설치 후 사용에 문제는 없는데 계속 사용해 보면서 하나씩 체크해 볼려고 합니다  휴대를 못할 정도의 무게는 아니지만 장거리 이동할 때는 무겁게 느껴질 것 같아요 집이나 사무실에 두고 문서 작업이나 인강용으로 사용하면 맞을 것 같습니다  일단 만족합니다 ,digital
재택 근무시 사용하려고 구입했는데 삼성이라 그런지 역시 견고하고 단정하고 업무에 전혀 이상이 없습니다  근데 좀 아쉬운 건 카메라가     기본사양이라서 줌으로 회의할 때 화질이 좋진 않습니다  그것만 빼고는 만족합니다 ,digital
대학생이라 컴퓨터를 알아보는 중에 삼성노트북 플러스  를 알게되었습니다  처음에는 다른 것과 이런저런 비교를 하다보니 가격에 비해 저렴하다는 이야기를 듣고 고민을 많이 한 결과결정을 하게 되었습니다  상품을 받고 보니 전에 쓰던 노트북에 비해 확연히 빨라서 좋았어요 또 다른 사은품으로 시즌   일 사은품을 주시더라구요 넷플릭스나 타 매체에서 올라오지 않은 프로그램들이 많았는데 노트북으로 유용하게 봐야겠어요    무엇보다 배송이 너무 빠르더라구요 사은품으로 유선 마우스 주시는 건 안 비밀    생각보다 노트북,digital
큼지막해서 좋긴한데 어르신들이 쓰기엔 복잡해요 키보드도 락걸었다 풀었다 해야되고    그리고 산지 얼마나 됐다고 상태가 벌써 안좋아요  ,digital
가성비 좋아요 빠르고 일단 버벅거림 없어서 검색이나 간단하게 사용하기에는 좋은거 같네요,digital
노트북으로 게임을 할건 아니기 때문에 잘사용할듯 하네요 적당하게 잘 샀어요,digital
잘 받았습니다  설치완료 ,digital
저렴한 가격 대비 가성비 굿입니다 ,digital
할인 쿠폰받아서 정말 저렴하게 구매했습니다,digital
좋아요 ,digital
   년전에 사서 쓰던 제 노트북이랑 별차이가 안 느껴집니다    동영상 강의 최적 영상시청 가능 뭐 다양하게 다 써있어서 가성비 좋은 제품이라 생각했는데  화면을 두개만 열어도 속도가 확 떨어집니다  빙글 돌기도 하고  동영상 보며 문서작업 하려고 하면 뭔가 하나는 뒤따라오듯 문제가 생겨요  게이밍 놋북을 바라는것도 아니고  기동성있게 그래도 작업은 되야하는데 처리속도가 이러면 어찌 쓰나요  정말 화면 하나 열고 음악이나 영상하나 보려고 이 돈을 쓰는 거라면 제품설명을 그리 근사하고 멀티플하게 가능,digital
컴이 많이 느려요,digital
인강용으로 샀는데 가볍고 좋아요,digital
가격대비 좋아요,digital
완전 망했음 사지 마세요 느려서 사용못함,digital
군더더기 없이 간단하게 사용하기 딱이네요 ,digital
기냥 기본 생활형입니다   ,digital
기존에 노트북 을 쓰고 있었는데 한대가 더 필요해서 갤럭시북 를 알아보니 가성비가 좋고 기존에 쓰던 노트복  보다 훨신 좋습니다 디자인 성능 견고성등 여러가지로 맘에 듭니다 ,digital
배송 빠르고 좋습니다  주문하고 다음날 받았던 것 같아요 화이트로 하려다 무난하게 그레이로 선택했는데 만족합니다 노트북도    도로 펴져서 각도조절하기 편하네요 잘 사용하겠습니다 ,digital
택배로 받는거라 충격이 가해질까 걱정되었지만  블프특가를 놓칠수 없어 주문했어요 다음날 바로 받았구요 판매자님   톡문의도 신속답변 주시고 이중포장해서 보내셨네요  실버 넘 고급스럽고 예뻐요  최적의 사이즈 마음에 들고       가볍지는 않지만   괜찮습니다  흰색마우스는 매우 가벼워요  ,digital
회사노트북이 오래되어  할인행사에 저렴하게 구매하네요  실버 색상도 깔끔하고  속도도 빠르네요  사무용으로 사용하기에 딱 좋습니다 ,digital
컴퓨터만쓰다 노트북 넘 이동하기좋고 깔끔하고 좋네요 큰화면보다 좀작은화면이 답답한거는  일되니 적응되네요 온라인 써비스도 왼쪽이어폰모양누르면   분만에 해결되고 메인사진 큰제사진으로 해놓고 기능도 많고 다쓸수있을지 일단 속도빠르니 넘좋네요,digital
줌모임시 동영상 재생 정말 좋아요   사양도 좋고 가볍고 저는 정말 구입 잘했다 생각합니다,digital
잘 사용하겠습니다 잘 사용하겠습니다 잘 사용하겠습니다  잘 사용하겠습니다 ,digital
심하게 이쁜데요 기대이상 강추,digital
노트북이 빠르고 참 좋아요 맘에 쏘옥 듭니다  아버지 선물로 사드려요  아버지가 많이 좋아하시네요,digital
배송 캐빠름 담날 바로옴,digital
출시일에 이상없이 받을 수 있어 좋았습니다  배송도 뽁뽁이로 싸서 상자 내에서 상품이 구르지 않을 정도로 잘 포장되어 좋았습니다 ,digital
잘 받았습니다  배송이 빠르고 상품도 좋아요,digital
빠른 배송 만족합니다 ,digital
감사합니다   사업번창하세요  ,digital
잘 쓰고있어요 색상 예뻐요,digital
해외출장용으로 구입해서 잘 쓰고 왔습니다,digital
추천추천 배송도 빠르고 좋아요 ,digital
좋아요  품절이라 못사다가 겨우 샀어요,digital
퍼플 색감 너무 이쁘고 가벼워서 들고다니면서 사용하기 좋아요     ,digital
배송은 빠릅니다 상품도 포장이 잘되어서 왔네요 만족힙니다 오프라인에서    을 못구해서 구매했는데 만족합니다,digital
예상 배송날짜보다 빠르게 도착하고 포장도 꼼꼼하게 보내주십니다 ,digital
주문한지    일만에 도착했고  제픔 불량없이 잘 받았습니다 ,digital
마음에 들어요  저렴하게 잘 샀어요 ,digital
잘사용하겠습니다 수고하세요,digital
잘 받았습니다  빠르게 받았어요,digital
배송도 빠르고 아이패드도 이상없이 잘왔습니다 ,digital
싼가격에 잘샀습니다,digital
맥북프로 레티나   인치 터치바 모델이 무거워서 아이패드를 샀는데 매직키보드를 하고 나니 다시 맥프레 무게와 같아졌습니다    그래도 이전에 키보드케이스 애플거 가 넘 별로여서   키감 너무 별로  각도조절 불만  충전이 오른쪽으로만 됨   매직키보드 샀는데 대만족입니다 키감 최고  각도 대만족  충전 양쪽으로 됨  트랙패드 잘됨 등등 무게를 다 상쇄합니다  펜슬은 뭐 알아서 자석으로 붙어있고요   그림그릴때야 어차피 패드만 떼서 그려야하니까 거기에 대한 불만은 없습니다  배송은 익일배송으로 잘 왔습니다,digital
행사할 때 구입해서 만족합니다,digital
무겁긴하나 진짜 잘쓰는중,digital
포장 안전하게 잘 되있네요 만족스럽습니다,digital
디자인  성능 모두 좋아요  가격빼고  그러나  쓱데이에 싼 값에 샀어요,digital
초 아들  아이패드프로   사고 키보드도 깔맞춤해주려고 구매합니다 잘쓸께요,digital
애플제품은 따로 설명 안해두 되네요  단지 가격대가 나가서 그렇지요  키감 너무 좋아요 ,digital
