reply,category
자주구매하는 제품이에요,refresh
잘받았습니다  감사합니다 ,refresh
구매해봤는데 괜찮네요,refresh
앗있어요 잘먹을걱요,refresh
맛이 별로예요 재구매는 안할 것 같네오,refresh
좋아요  저렴하고 괜찮은거같아요 이마트에서만 주문해요   ,refresh
단단하고 맛있네요 ,refresh
음 너무 얇고  안달아요,refresh
싱싱하고 좋아요  ,refresh
생각보다 익은 거 와서 당황했어요  그래도 맛있습니다,refresh
요아이는 덜싱싱 맛도 없네요,refresh
좋은 상품 잘 받았습니다,refresh
좋아요 굿굿굿     ,refresh
맛있네요 재구매 의사 있어요 ,refresh
맛있어요  간식으로 좋아요,refresh
늘 즐겨먹는 바나나입니다  유기농이라 그런지 신선한 상태로 더 오래 보관되은 것 같아요 ,refresh
언제 먹어도 맛있음,refresh
비닐포장찢어진상태로 하나가없는듯왔어요,refresh
좋아요 자주 구매합니다,refresh
맛있는데 너무 가늘어요,refresh
싱싱하고 한개도 안 무른 게 와서 다행이네요  전에 바나나 배송받을 땐   개는 눌려 있어 안 좋았어요  날이 추워져서  일 정도는 후숙해야 할거 같아요 ,refresh
늘 잘 먹고 있어요  ,refresh
저렴하게 잘샀어요  ,refresh
맛있다고 말해요 진짜,refresh
유기농바나나라고 해서 이 제품만 구입하고 있어요 ,refresh
감사합니다 감사합니다,refresh
항상 구매하는 제품이에요,refresh
저렴하게 잘 구매했어요   ,refresh
항상 구매하는 최고의 상품입니다 이마트 최고입니다,refresh
중간 크기라 부담없어 좋습니다  바나나 먹고 싶은데 커서 부담이신 분들 참고하세요   ,refresh
재구매했습니다 맛있어요,refresh
유기농이라 좋고 세일해서 저렴하게 구매했어요 맛도 좋아요,refresh
약간 상한부분도 있어요 ,refresh
크기도굵고 달고 맛있어요,refresh
상처나고 썩은게    정도였어요 ,refresh
너무 좋습니다  항상 이것만 삽니다  추천합니다 ,refresh
맛있어요 안심후 먹어요,refresh
이 바나나만 먹게 되네요,refresh
좋아요 항상 주문하는,refresh
좀   었어요 별로에요,refresh
하나하나 크기는 좀 작았지만 양이 많아서 너무좋았어요 그리고 오래 유지가 되더라구요,refresh
좋아 요 자주 구매합니다  ,refresh
맛있어요 아이가 좋아해요,refresh
안 기은게 와서 숙성해서 먹었는데  바나나맛이 안 나요   ,refresh
유기농바나나 맛있습니다 ,refresh
매번 구입하지만 약간 복불복이에여 어떤날은 바나나가 너무 얇아요,refresh
아주아주 맛있음 맛있음,refresh
싱싱한데 단맛이 없네요 ,refresh
매번 주문하는 제품이에요 ,refresh
항상 맛있게 잘먹고 있습니다,refresh
작지만 달고 맛있었어요 ,refresh
적당히 달고 맛있었어요,refresh
무농약인 오케 알겠냐만 그냥 믿는거디,refresh
맛있어요   빠른배송 감사합니다,refresh
무농약이 무난하고 좋은 거 같아요,refresh
몸아픈 가족한테 먹일려고 샀다가 다 썩어서 오자마자 버렸어요  돈 버렸네요 ,refresh
저렴하게 구입해서 만족스럽습니다   ,refresh
아기 주려고 샀는데 덜 달긴 해요,refresh
좋아요 좋아요   ,refresh
딸기가 싱싱하고 달아서 너무 맛있게 먹었습니다,refresh
무농약이라 믿고 구입했습니다,refresh
토마트가 달고 맛있어요,refresh
딸기 작아용 배송은 괜찮아요,refresh
자주 시켜 먹는 식자재에요,refresh
오랜만에 먹었던 딸기 너무 맛있게 잘 먹었어요 추천 할만 했어요,refresh
저렴하게 잘 샀습니다,refresh
맛은 그렇게 달지 않아요,refresh
항상 애용하는 제품입니다 ,refresh
감사합니다수고하세요,refresh
좀 비싸도 맛있어요 ,refresh
자주구입하는상품입니다 만족,refresh
엄청 달지는 않지만 새콤한맛,refresh
싱싱하고 달아요  ,refresh
맛있어요진짜최고입니다,refresh
역시 쓱 좋아요   ,refresh
자주사먹어요    맛있어요,refresh
항상 이용하는 제품입니다 괜찮아여 추천드림,refresh
신선하니 맛있어요 달아서 굿,refresh
한번씩 구매하는데 맛있어요,refresh
딸기는 절대 배송으론 구매 안하는데  이번에 한번 해봤음 상태는 괜찮은정도,refresh
맛이 시고 별로 달지 않아요  ,refresh
좋은제품 저렴하게 구입했어요,refresh
저렴하게 좋은 상품 구입했어요,refresh
자주 구매하는 상품입니다 ,refresh
초코빵에 생크림 굳,refresh
배송이 빠르고 상품 항상 좋네요,refresh
맛있어요 넘 잘샀네요,refresh
맛도 좋고 빠른배송 감사해요,refresh
너무 맛있어요 빠른배송 감사합니다,refresh
딸기가 맛나요 좋아요 리뷰   원으로 돌려달라   ,refresh
싱싱하고 달아요  이제는 안나오지만,refresh
자주 애용하는 제품입니다,refresh
늘 쓰는 상품이고 질과 양이 좋습니다 ,refresh
한창 철이 아니라 약간 신선도가 떨어지는 듯 했지만 맛있는 편입니다,refresh
자주 구입하는 딸기입니다 ,refresh
신선도가격맛이다만족스럽네요,refresh
항상 이마트이용해요 좋아요 ,refresh
저렴하게 잘샀어요 ,refresh
그냥 그랬어요   ,refresh
딸기 맛있게 먹었어요,refresh
무농약떨기 달고 맛있었어요,refresh
싱싱하고 깨끗하게 포장되어서 좋아요,refresh
달달하고 맛있어요  ,refresh
무농약이라 좋고 맛도 괜찮았어요,refresh
달콤하고 맛있어요 무르지않아서좋아요,refresh
맛있게 먹었습니다 ,refresh
조금 덜 달긴 했는데 무농약믿고 아이랑 먹었어요,refresh
무농약딸기 크기도 크고 싱싱해요,refresh
저렴하게 잘 구매 했습니다 ,refresh
아주 맛있고 신선해요 ,refresh
괜찮아요 괜찮아요 괜찮아요,refresh
딸기 끝물이라 신선하진 않지만 좋았어욥,refresh
빨리물러지고 크기가 작아요  ,refresh
아이가 좋아해서 구매했어요 ,refresh
딸기 참 맛있네요 ,refresh
무농약 딸기 맛있고 좋앙 ,refresh
신선하고  달고 맛있어요,refresh
별로 싱싱하지 않았어요 딸기 들어갈때가 됐나봐요,refresh
신선하고 맛있습니다,refresh
맛있게 잘 먹었습니다   ,refresh
대체로 왔지만 잘먹었습니다  ,refresh
맛있어요   신선하고,refresh
당도는 보통 무농약맛에 먹었어요,refresh
잘먹었습니다    ,refresh
딸기 상태가 그닥 그럼,refresh
무농약이라 믿고 구매했어요  맛은 무난했습니다,refresh
자주 구매하는 상품입니다,refresh
무농약 딸기라서 안심하고 아기 먹였어요,refresh
좋아요 잘샀어요 굿,refresh
달고 맛있어요    ,refresh
좋아요  조금 무르기는 하지만 잘 먹었네요 ,refresh
싱싱하니 너무 맛있네요,refresh
크기는 작지만 맛있었어요,refresh
늘 구매하는 상품입니다 ,refresh
두번 시켜봤는데 한번은 커서 가성비 굿굿이었고  작을때는 좀 비싸긴했어요  그래도 한두번에 먹을 양인게 좋네요,refresh
당도 높고 맛있네요  ,refresh
와 진짜 이마트는 이거  천원대 할인가로 팔아도 쓰레기 파는거나 같다 수박철아니라지만   천원이어도 돈주고 안먹는다 아 욕나와 쓰레지팔아라,refresh
상태 최악이에요  썩은맛 납니다,refresh
자주 구매한 제품입니다,refresh
조아요      조아요      ,refresh
아주 맛있게 잘먹었습니다 ,refresh
너무맛있네요 감사합니다,refresh
달긴 한데  식감이 좀 물렀어요 ,refresh
정말 상태가 최악이었어요   귀찮아서 반품은 안 했지만 참고하시라고 리뷰는 남깁니다 ,refresh
이 계절에 수박    많이 달진 않지만 맛나요,refresh
맛있어요 자주 구입해요 ,refresh
아 진짜 상태도 너무 별로고 사이즈도 작고 완전 무맛이에요  ,refresh
많이 달진 않진 않지만 수분 많고 아삭해요,refresh
요 수박 정말 깜찍하고 맛도 좋은데    일주일뒤에 먹었더니    신선도가 떨어졌네요  그래도 맛나게 먹었습니다 ,refresh
너무 작아서 먹을 것도 없고 맛도 별로임 다신 안 먹음,refresh
생각보다 달아요   속이 약간 비어있지만 세일해서 그냥 저냥,refresh
맛있습니다 좋아요 굳,refresh
시원하고달달해서맛있었슴   ,refresh
호박맛나는 아주 맛없는 수박이네요  다시는 안살거에요 ,refresh
애플수박 맛있어요 매일 쓱에서만 구매해요  ,refresh
큰 수박은 부담스러워서 애플수박 구매한건데  인 가구에겐 참 좋은 상품,refresh
작지만 정말 달고 맛나요,refresh
크기가 아쉽지만 그냥 종종 시켜요,refresh
좋아요 늘구매하는제품입니다,refresh
세일가로 잘 구매했습니다 ,refresh
보통이에요 ,refresh
지인이 이마트 애플수박이 너무 맛있다고 해서 구매했는데 생각보다는 안달아요  요즘 과일들이 다 그런듯 합니다,refresh
만족합니다  감사합니다,refresh
자주 구매하는 제품이에요  ,refresh
색깔보다는 맛이 괜찮았어요,refresh
아이가 수박 먹고싶어해서 작은 수박 구매해봤는데    제철이 아니라지만   행사하는데는 다 이유가있나봐요   그래도 단맛은 있네요 ,refresh
 인가구에 딱이요 엄 귀욥,refresh
음   양이 좀 애매하게 적은데 달달하네요 살짝 다 먹으면 작은 느낌이 들어요  ,refresh
생각했던것 보다 맛있습니다 ,refresh
나 혼자 먹기 좋음   끼 분입니다,refresh
모임에 가져갔는데 잘라보니 속이 엉망이었어요  먹지도 못하고 다 버렸습니다 ,refresh
아이들 먹기에 딱좋은 크기네요 잘익어 맛있어요,refresh
첨으로리뷰를쓰네요 이따위 수박을 어따쓰라고 다버리고 장사에 쓰는걸 이따위로 배달은 늘 저나달라해도 문앞에 던져노쿠 걍가고 한두번두아니구 진짜 이건 아닌듯하네요 정상적인 물건을보내주셔야지 아무리 것이 깨져와도 한번두 리뷰쓴적없는데 이건 정말 편리를 위해 홈써비스 시키는건데 맛두 상한거 보내고 소비자는 땅파면 돈나옵니까  팔지를 마시던지 재고도아닌 다 썩어빠진 그런건 음식물 처리기에 가야지 소비자한테 판매하는건 아니듯합니다 살다살다 이런걸 누구입에넣으라고 판매하시는지를 ,refresh
아쉽네요 ,refresh
깜짝놀랬어요 수박을구입했는데   다른과일인가했네요  한끼에 없애고자 작은거 산것데 그냥 큰거살껄그랬어요   수분이많이 없네요 수박향은났어요 ,refresh
좋아요 잘 받았어요 ,refresh
좋은 상품 감사합니다,refresh
까망 애플수박    미만,refresh
한 통 신성하고 한 통 너무 말랑 말랑,refresh
맛도있고너무 좋아요,refresh
달고 맛있어요 많이 익은 수박이와서 금방먹어야해요,refresh
맛있어요   애플수박 자주사먹을듯 해요,refresh
수박 맛있어요 씨가 많지만,refresh
싸게 잘 구매했어요 굿,refresh
이번에는 너무 익어버린 수박을 받아서 반은 못 먹은 듯요   ,refresh
당도가 좀 떨어지지만 먹을만해요,refresh
작고 미니미한테 맛있음,refresh
괜찮아요 좋아요 행사 많이 해주세요,refresh
너무 맛있었어요  잘 익었고 사이즈가 혼자 먹기 딱 좋아요,refresh
당도도높고 껍질이   티  먹기좋아요  번째 주문입니다 ,refresh
만족합니다 만족합니다,refresh
수박 오래된듯  이마튼 과일 시키면 매장서 젤 모래된 물건 보내는듯 상태 안좋아요,refresh
그럭저럭 괜찮은거 같아요  ,refresh
씨가 많긴 했는데 완전 달아요,refresh
수박 자르는데 칼이 안들어갈정도로 단단하더니만 속이 완전 연핑크색이에요  맛도 없고 그동안에 받은건 괜찮았는데 이번은 영 ,refresh
 인가구 수박먹고싶을때 완전 딱   맛있어요,refresh
배송 빠르고 좋아요     ,refresh
정말 쓱은    신선제품이 제대로 온적이 드문듯  어떻게된게 이 계절에 곯은 수박을 보낼 수 있는건지  반품교환귀찮은 걸 노리는듯    그게 아니면 매번 썩은 걸 보낼리가   ,refresh
애가 너무 맛있다고 순삭이네요 엄청 달지는 않아도 괜찮아요,refresh
생각보다 특별한 맛은 아니네요  그냥 작은 수박이에요 ,refresh
달긴 한데 식감이 너무 푸석해서 별로,refresh
수박속에 바람이 들어서 먹을게 없어요 ,refresh
씨가 백만개가 있었지만 이계절에 혼자서 수박을 먹을수 있다는 것만으로  ,refresh
항상 구매하는 상품입니다  온라인몰에서 주문과 배송까지 편하게 구매합니다 ,refresh
맛있게 먹었어요 신선해요,refresh
안에 상해있었는데 번거로워서 환불까지는 안했습니다  이마트 쓱배송으로 수박은 죄다 실패했음,refresh
생각보다 달고 맛있어서 만족,refresh
미니수박 너무 귀여워용  여름수박 만큼은 아니지만 생각보다 맛있었어요 아삭함이 별로 없어서 아쉽네요,refresh
수박많이물어서 놀라서  ,refresh
자르는   간부터 이상했어요     아까워요 ,refresh
애플수박 맛있어요  신선하고 달달하고 좋아요 ,refresh
늘구매하는제품입니다,refresh
맛있어요  잘먹을께요 ,refresh
가격도착하고맛도좋아요,refresh
사과가 맛이 없어요  당도도 떨어지고 맛없어요 ,refresh
사과 알도 크고 신선해요 잘 먹을게요,refresh
과육이 단단하고 새콤 아삭 맛있네요,refresh
아삭아삭 달고 맛나요 역시 문경사과   ,refresh
좋아요 쓱배송 편리합니다,refresh
빠른배송 최고입니다,refresh
저렴해서 좋아요 자주주문해요,refresh
그럭저럭저렴한맛에구매,refresh
알은 좀 작지만 맛은 조아요,refresh
좋은 상품을 저렴하게 구입하였습니다,refresh
신선한 상태로 배달왔어요,refresh
행사로 저렴하게 아침 사과 먹고있어요,refresh
좋은 제품 저렴하게 잘 구매했습니다 ,refresh
사이즈 작음  맛있어 보이긴함,refresh
만족합니다 좋아요 저렴하게 구입 했습니다,refresh
 개 맛은 있어요 ,refresh
배송 잘 받았어요 굿굿굿 맛있어요,refresh
이번 사과는 무척 맛있습니다  신선도와 맛 다 좋아요 ,refresh
저렴한가격에 사과 잘샀어요,refresh
한개 씻어서 먹어봤는데 맛이 심심하네요 ,refresh
 개들어있네요 크기는 중간정도입니다,refresh
크기도 적당하고 신선해요 착한가격에 잘구입했습니다,refresh
늘애용하는 제품 입니다,refresh
작은것  개  여러모로 좀 아쉽네요,refresh
달고 맛있네요   추천요,refresh
언제나 저렴해 사요,refresh
달고 신선하고 맛나요,refresh
가성비가 좋아요  ,refresh
후기보고 구입했는데 정말 아삭하고 달아요 맛있읍니다,refresh
크기가 너무 소과라서 아쉬워요 당도는 적당한편이고 무주장수사과만먹어서 다른지역 사과가궁금해서샀는데 좀더 가격이있더라도 큰걸팔았으면 좋겠어요,refresh
처음으로구입했는데 맛있어요,refresh
저렴한금액에 구매했어요,refresh
생각보다 아삭 새콤달콤 맛있어요,refresh
향상 이용하는 제품입니다 잘받았습니다,refresh
외모는 깨끗한데 안쪽은 안좋은곳들이 있네요,refresh
세일할때 저렴하게 잘 샀어요 싱싱하고 아삭해요 맛있어요,refresh
사키려는사과가 품절이라 대체로시켜보었네요 먹을만하네요,refresh
감사합니다 행복하세요   ,refresh
사과 크기가 작지만 새콤달콤 맛있네요  ,refresh
아삭아삭  달고 맛있어요 ,refresh
만족합니다만족합니다,refresh
청송이 아니라 안동사과가 왔는데 멍투성이네요 ,refresh
 개  풔쨉  맛은  ,refresh
사과 달고 맛있어요 가격도 저렴하고 좋습니다,refresh
좋아요 맛있어요 맘에들어요 ,refresh
크기는 크지 않고 맛은 먹을만해요  개 들어 있어요 ,refresh
별로 달지는않구 좀 새콤하고 아삭은거리네요,refresh
 개 들어있음 가성비,refresh
기대없이 샀는데 아 주 단것도 있고 그냥 단것도있고 전반적으로 맛있어요,refresh
신선하게 잘 도착했어요   아삭아삭 맛나요,refresh
포장상태 좋고 맛도 괜찮네요,refresh
잘  굶 윱    맛있을것 같아요  ,refresh
꽤 크고 달삭하고 신선하네요  맛있어요,refresh
작은거  개 들었고 단단하고 맛있게보여요 조금씩 작은 멍이든게 몇개 있어요,refresh
사과 향이 너무 좋아요 기대 ,refresh
작은거  개 들었네요 많이는 안달아요  ,refresh
신선하고 맛도 좋습니다,refresh
리뷰가좋아 혹시나하고시켜봤는데 너무맛있네요 ,refresh
늘 믿고 구매해요  좋아요,refresh
크기가 좀 작긴하지만 새콤달콤 맛있네요  ,refresh
잘받았습니다 좋네용,refresh
조아요 가격대비 만족합니다 ,refresh
가격도 저렴해서 맛이 없을까 걱정했는데 달고 아삭해요,refresh
맛있게 먹었어요  ,refresh
 개씩 들어 있네요     봉 아니네  싼거 맞나,refresh
잘받았어용 감사합니다,refresh
달달하고맛있어요  ,refresh
아삭하고 싱싱합니다,refresh
요번 사과 아주 달아요,refresh
주먹만한 사과  개 들어 있음,refresh
매번 먹던거에요 맛있어요,refresh
사과는 정말 사과입니다  맛있습니다 ,refresh
사과는먹을만큼 매일하나씩,refresh
항상 주문하는 상품입니다 ,refresh
아기가 좋아해서 자주 시킵니다 ,refresh
아삭하고 달콤해요  ,refresh
사과 잘 받았어요 ,refresh
사과 괜찮네요   ,refresh
배송빠르고 좋아요 만족합니다,refresh
이마트가 젤 저렴해요,refresh
하루에 사과 한 알은 의사를 멀리한다는 외국 속담도 있죠  꾸준히 먹고 있어요,refresh
사과가 단단하니 달아요,refresh
동네 단골 과일가게에서만 과일 사는 편인데 장보는 김에 구매하였습니다  당도는 그냥 보통입니다  저희는 깨끗이 씻어서 껍찔채 먹는데 소포장 되어 있어서 편하긴 합니다 ,refresh
달콤한 사과 맛도 좋고 세척된거라 껍질째 먹기 편해요,refresh
편리하고 크기도 맛도 만족합니다,refresh
빠른 배송 좋은 품질,refresh
자연을 생각한다고 씌여있는데 개별포장이라니 아이러니하네요 왁스처리 되어있어서 끈적일 정도라 다시 또 세척을 해야하고   자세히 못보고 주문했는데 재주문은 안할 것 같아요 과대포장이라 마음이 좋지않네요,refresh
하나씩 포장 좋고 빛깔 좋아요 후기 모두 별 갸 주셨네요 저만 이런거 주셨는지요 물기 하나없고 푸석푸석 하고 하나는 그럴수 있다고 생각하고 오늘 또 하나 가지고 출근해서 먹는데 어제보다 더 푸석하네요 사과는 아삭아삭 한 맛에 먹는데요 이런걸 주시면 어떻합니까 혹씨 두개 빼고 교환해주세요,refresh
늘 애용하는 제품입니다,refresh
늘 사던거라 좋아요,refresh
친환경 자연주의 저탄소인증 세척사과     박스,refresh
하나씩 포장되어 보관도 편하고 먹기도 적당했어요,refresh
맛있고 정말 좋아요,refresh
맛있게 잘 먹었어요 ,refresh
세척사과여서 편하게 먹기 좋아요,refresh
배송이 빠릅니다  상품이 좋습니다 ,refresh
항상구매하는상품입니다,refresh
항상 구입하는 제품,refresh
사과가 아삭해서 맛있어요,refresh
아기가 좋아해서 자주 구매해요,refresh
상품이 만족스럽습니다,refresh
상태도 신선하고 아주 좋아요,refresh
신선함 재구매 확정요,refresh
재구매 했는데 퍼석해요,refresh
세척사과라 바로 먹을 수 있어요 ,refresh
먹기 편해서 좋아요,refresh
배송 빠르고 편하고 좋아요 ,refresh
사과가 작아요  가격은 비싸요,refresh
저렴하게 구입 했습니다,refresh
맛있어요  항상 아침에 먹어요,refresh
사과 넘나 맛있어요  ,refresh
세척사과 넘 좋아요  껍질도얇고 달고 맛있어요  이번에는  개들은  꼬맹이로  개씩 먹어야할듯해요,refresh
세척사과나와 넘 좋아요  껍질도얇고 아삭하니  맛있어요   개들은아이로왔어요,refresh
늘 사는 제품입니다 빠른배송 너무 좋습니다,refresh
왁스처리가 되어있어서 가능하면 한번 더 씻어먹지만 외출할때 챙겨나가기 좋어요,refresh
잘받았습니다 고맙습니다,refresh
자주 시키는 좋은제품 ,refresh
상태 않좋은것 있네요,refresh
세척사과라 먹기에 편해요,refresh
저번사과는 괜찮았는데 이번 사과는 너무 퍼석퍼석 하네요,refresh
당도가 높아서 달고 맛있네요  다음에 또 사먹어야겠어요 ,refresh
싸고조아요 잘먹겠읍니다,refresh
세상에서 이렇게 맛없는 사과는 처음이네요    오래 보관된건지 사각사각 하지도 않고   안달아요 세척사과라 다른 과일보다 비쌀텐데 맛이 이렇다니   ,refresh
당도도 높고 위생적이고 크기도 먹기좋은 사과네요 배송잘받았어요 ,refresh
싱싱하고 포장도 깔끔한데 별로 안달아요,refresh
상품받은날이     년   월   일인데   올해 생산된 사과가 아니네요    아직도 작년사과를 파나요  이마트 믿고 구입하는데   사과가 퍼석하니 맛이 없습니다  마음이 상합니다 ,refresh
들고다니기 좋아요  ,refresh
좋아요   간식으로 들고 다니기 좋아요,refresh
처음 구매인데 모두만족 세척도 가격도 크기도 맛도 좋아요 재구매의사 있슴,refresh
모양이이상하거나상처가많음,refresh
싱싱하고 상품 맛도 좋아요  ,refresh
요즘 봉선이마트에서 과일과 채소 신선도를 엄청 신경쓰나봐요 올해 상한 게 없네요 감사합니다   ,refresh
오  좋은데요  씻기 까다로운데 굿,refresh
사과 싱싱하고 괜찮아요,refresh
맛있어요   계속 품절이라 구매가 어려웠는데  운 좋게     했네요    세척사과라 너무 편해요  ,refresh
가끔 멍든게 잇긴한데 전체적으로 상태 괜찮고 달아요,refresh
